row,neutral,disapproval,approval,realization,annoyance,confusion,disappointment,optimism,anger,admiration,disgust,amusement,sadness,surprise,curiosity,caring,joy,fear,excitement,embarrassment,desire,relief,love,gratitude,nervousness,grief,remorse,pride
37,0.033303067088127136,0.01516006700694561,0.02534835785627365,0.011276849545538425,0.020972391590476036,0.002346759894862771,0.013088875450193882,0.0036042623687535524,0.010488606058061123,0.023994922637939453,0.005826087668538094,0.0037514036521315575,0.00401492603123188,0.002001178916543722,0.0007497628685086966,0.0018071909435093403,0.007710383273661137,0.0006790920160710812,0.0023547278251498938,0.0012570207472890615,0.002450553234666586,0.0004752817621920258,0.9052211046218872,0.002373751951381564,0.0004420547338668257,0.0004172453482169658,0.0011028890730813146,0.0005423056427389383
38,0.06169554591178894,0.023517867550253868,0.007437949068844318,0.008277439512312412,0.1805885136127472,0.023222118616104126,0.007852607406675816,0.004663411527872086,0.04568656533956528,0.0026113903149962425,0.013729303143918514,0.8532869815826416,0.0022433323320001364,0.002838631859049201,0.05527942627668381,0.0021934479009360075,0.015413504093885422,0.0006796398083679378,0.0023010405711829662,0.005899807438254356,0.0016046384116634727,0.0005426331772468984,0.0016636920627206564,0.0006124349310994148,0.0009110950632020831,0.00035840366035699844,0.0008368610288016498,0.0002607481728773564
39,0.3355388045310974,0.0028385671321302652,0.29018598794937134,0.07815694063901901,0.005867843981832266,0.006635876838117838,0.002104233717545867,0.003940923139452934,0.0015673954039812088,0.013876319862902164,0.0018436110112816095,0.004489262588322163,0.0012735581258311868,0.0428578183054924,0.006141514051705599,0.000712659559212625,0.02499382384121418,0.0038191915955394506,0.13835929334163666,0.0014319602632895112,0.0016984061803668737,0.003840564051643014,0.002736405935138464,0.0008357891347259283,0.002042277017608285,0.0006809092592447996,0.00023014546604827046,0.0030872372444719076
40,0.02355179935693741,0.027081266045570374,0.011543543078005314,0.0065096053294837475,0.21108654141426086,0.003617912298068404,0.06294259428977966,0.007228601723909378,0.17548112571239471,0.01934758760035038,0.04418352246284485,0.0030437647365033627,0.018776798620820045,0.0025672707706689835,0.002587750321254134,0.006135137751698494,0.003464381443336606,0.0015569637762382627,0.0018176004523411393,0.0033877959940582514,0.013517211191356182,0.0004267235635779798,0.6916119456291199,0.002534726867452264,0.0011649338994175196,0.0013217510422691703,0.002667822176590562,0.0007579507073387504
41,0.49015507102012634,0.5616334676742554,0.04939185455441475,0.02028728649020195,0.029055148363113403,0.004992598667740822,0.013347270898520947,0.0020322573836892843,0.003595298621803522,0.0017387376865372062,0.0024638869799673557,0.0013196120271459222,0.0028003291226923466,0.0018152749398723245,0.0011729946127161384,0.0013493192382156849,0.0008607653435319662,0.000777319713961333,0.000746844511013478,0.0012634895974770188,0.0005806349217891693,0.0006424460443668067,0.0006110219401307404,0.0006315398495644331,0.00037542247446253896,0.00032700831070542336,0.0003913991095032543,0.00024404287978541106
42,0.31611964106559753,0.004323267377912998,0.01429951936006546,0.07721424847841263,0.007427198346704245,0.7080163359642029,0.0043099806644022465,0.005579293239861727,0.0015653192531317472,0.0017466762801632285,0.00224664225243032,0.002039559418335557,0.0022902970667928457,0.026429489254951477,0.21366962790489197,0.0010523163946345448,0.0012815715745091438,0.0027040140703320503,0.0023027018178254366,0.0028693145141005516,0.0012323756236582994,0.0004603715206030756,0.0023179384879767895,0.0019124154932796955,0.00163306575268507,0.0006575928418897092,0.0013911359710618854,0.00018052855739369988
43,0.09973155707120895,0.12883657217025757,0.009555359371006489,0.008125877007842064,0.6239815950393677,0.0022370631340891123,0.10094083100557327,0.002398587530478835,0.1267259418964386,0.0016217236407101154,0.126868337392807,0.004178008064627647,0.006872295867651701,0.0015436596004292369,0.001215992379002273,0.000982321915216744,0.000889879884198308,0.0014010105514898896,0.0010245611192658544,0.00926893763244152,0.0024468994233757257,0.0004635574878193438,0.0008746355306357145,0.0012548406375572085,0.0007339375442825258,0.0004664099542424083,0.0007769971853122115,0.0004372875264380127
44,0.964356005191803,0.004618917126208544,0.021222520619630814,0.0068054297007620335,0.007780532352626324,0.0020943444687873125,0.0034415069967508316,0.002251263475045562,0.0015385227743536234,0.0031496689189225435,0.0025099923368543386,0.0016969959251582623,0.0017531325574964285,0.0005764348316006362,0.0015890003414824605,0.0011353434529155493,0.0009974682470783591,0.0010329624637961388,0.0013082610676065087,0.0005656693829223514,0.0013052206486463547,0.00028441869653761387,0.0011504556750878692,0.0005645420751534402,0.0002737683826126158,0.0002984505845233798,0.00030151219107210636,0.00025250721955671906
45,0.40738892555236816,0.0031251143664121628,0.005846756044775248,0.0029734347481280565,0.008430315181612968,0.17345768213272095,0.0014997898833826184,0.0021347436122596264,0.002539203269407153,0.0019985921680927277,0.0008165762410499156,0.0016755500109866261,0.0008897606749087572,0.004425475839525461,0.5963143110275269,0.0015936868730932474,0.0008202439057640731,0.0007234941585920751,0.001494519179686904,0.0004966445849277079,0.0010022202041000128,0.00012166838860139251,0.0013568100985139608,0.0008384901448152959,0.0003374554216861725,0.00021870846103411168,0.0003322236880194396,4.395446740090847e-05
46,0.9700807332992554,0.00395643524825573,0.01207884680479765,0.005424396134912968,0.006133660674095154,0.0033924987073987722,0.002999121556058526,0.0020795410964637995,0.0027385889552533627,0.0030904000159353018,0.0022087343968451023,0.0027443720027804375,0.0022196273785084486,0.0010411166585981846,0.0020100742112845182,0.0011574516538530588,0.0022356193512678146,0.001643620664253831,0.002481504576280713,0.0007045005913823843,0.001327460864558816,0.00033483514562249184,0.0015192818827927113,0.0009859292767941952,0.0003862973826471716,0.0004857691819779575,0.00037979581975378096,0.00035574252251535654
47,0.9601946473121643,0.009444248862564564,0.02111281082034111,0.008676404133439064,0.007212375290691853,0.0027052820660173893,0.003026682185009122,0.00269890995696187,0.002014304744079709,0.0018208009423688054,0.0012617422034963965,0.0011935941874980927,0.001504677813500166,0.000564054527785629,0.0010399528546258807,0.0011305689113214612,0.0010425627697259188,0.000998695963062346,0.0009828208712860942,0.00042867849697358906,0.0007835530559532344,0.00030240375781431794,0.0006424016901291907,0.0007814383134245872,0.000274736899882555,0.0002737034228630364,0.0002862448454834521,0.000230292760534212
48,0.27986982464790344,0.0070213135331869125,0.00648216437548399,0.003485077992081642,0.013445581309497356,0.19527727365493774,0.0033432291820645332,0.003156120888888836,0.003325683530420065,0.0020759531762450933,0.0011609414359554648,0.0016789680812507868,0.0016215915093198419,0.0035031673032790422,0.6995069980621338,0.002497229026630521,0.000775092572439462,0.0008987337350845337,0.001233529532328248,0.0007088995189405978,0.0013347618514671922,0.00014071808254811913,0.0011109652696177363,0.0007511402363888919,0.0005103513249196112,0.00029228959465399384,0.0005914763314649463,4.684692248702049e-05
49,0.1673372983932495,0.016943855211138725,0.5467333197593689,0.08886751532554626,0.010276291519403458,0.016413407400250435,0.00538805965334177,0.4898271858692169,0.0020613197702914476,0.004464692901819944,0.0012900984147563577,0.08954761177301407,0.0050824792124331,0.0027710881549865007,0.0382949635386467,0.040110886096954346,0.008679846301674843,0.002006176160648465,0.0028966953977942467,0.002169716404750943,0.013007212430238724,0.004506561439484358,0.009574544616043568,0.0007291397778317332,0.0019932324066758156,0.001034117885865271,0.004595019388943911,0.0009515976998955011
50,0.4755619168281555,0.607543408870697,0.03288198634982109,0.018373843282461166,0.05041137710213661,0.01763109676539898,0.01656227745115757,0.004968438763171434,0.006456952542066574,0.0015725595876574516,0.0019081089412793517,0.0018163189524784684,0.0014111135387793183,0.004610469099134207,0.004250023979693651,0.0011309179244562984,0.0010037964675575495,0.0007862253696657717,0.001133834128268063,0.0009622240322642028,0.0007713664090260863,0.00048433177289552987,0.0005425388226285577,0.000540088047273457,0.0003851745277643204,0.0002599536092020571,0.00025900485343299806,0.00020352107821963727
