row,curiosity,optimism,neutral,caring,desire,approval,confusion,excitement,admiration,love,joy,annoyance,disapproval,realization,surprise,fear,nervousness,anger,sadness,disappointment,gratitude,relief,remorse,amusement,grief,disgust,pride,embarrassment
31,0.0018317698268219829,0.0024226463865488768,0.9474791288375854,0.0019128642743453383,0.002145742066204548,0.007929624989628792,0.0017694783164188266,0.0021125094499439,0.0017471686005592346,0.001471768249757588,0.001788517227396369,0.020449761301279068,0.0014353441074490547,0.004651580937206745,0.0012408137554302812,0.002545488765463233,0.00064691441366449,0.007214458659291267,0.0029572925996035337,0.0031448982190340757,0.000523752998560667,0.0003318150120321661,0.0003704072441905737,0.004286510404199362,0.000491982267703861,0.005175321362912655,0.0003598259936552495,0.0012133995769545436
32,0.005518082529306412,0.02818536013364792,0.06230824440717697,0.06098170205950737,0.006757962051779032,0.07281599938869476,0.004634627606719732,0.0017168540507555008,0.007876810617744923,0.007436174899339676,0.007190607953816652,0.004391460679471493,0.012738680467009544,0.015202785842120647,0.0008028838783502579,0.001518377335742116,0.002934226067736745,0.0021758645307272673,0.2026064246892929,0.0162460096180439,0.005491104908287525,0.004512886982411146,0.7304355502128601,0.007298610173165798,0.005752850323915482,0.0016576192574575543,0.0011407845886424184,0.00582396425306797
33,0.0011895246570929885,0.004081150516867638,0.390695184469223,0.008932169526815414,0.0033849652390927076,0.05473516508936882,0.0014611141523346305,0.0011108012404292822,0.0027308487333357334,0.0020863593090325594,0.029000751674175262,0.04103241115808487,0.021971363574266434,0.05898714438080788,0.0008722199709154665,0.000766944489441812,0.0048334174789488316,0.0024460649583488703,0.26600584387779236,0.20618373155593872,0.0006989769754000008,0.012342463247478008,0.006741811987012625,0.008129836991429329,0.0043897973373532295,0.002288409508764744,0.0012680992949754,0.0045707086101174355
34,0.0016137502389028668,0.13104413449764252,0.5436468720436096,0.09783722460269928,0.003270948538556695,0.34166792035102844,0.002293985104188323,0.003664423944428563,0.021543489769101143,0.0008857470820657909,0.009571189992129803,0.003955008927732706,0.003920024260878563,0.04180657118558884,0.0007848506793379784,0.002034103497862816,0.0019186428980901837,0.0005229356465861201,0.002341838553547859,0.0025630409363657236,0.0018121404573321342,0.014280798844993114,0.0005711038829758763,0.0020184239838272333,0.0007965363911353052,0.0005616355338133872,0.0033805365674197674,0.00047801583423279226
35,0.0020487362053245306,0.09392591565847397,0.07840593159198761,0.005365789867937565,0.004840585868805647,0.5057938098907471,0.0024556280113756657,0.008668877184391022,0.16947689652442932,0.007989807985723019,0.11636804044246674,0.004354831296950579,0.003918462432920933,0.02130277082324028,0.0008953012293204665,0.00041820143815129995,0.0004578328225761652,0.0007028887630440295,0.0009697727509774268,0.002550907665863633,0.002055236604064703,0.0069810692220926285,0.0003803447471000254,0.1338532567024231,0.00044079634244553745,0.0005626610945910215,0.0032388928811997175,0.0003534005081746727
36,0.001271925400942564,0.015156208537518978,0.8608689904212952,0.05487780272960663,0.0025499456096440554,0.14377664029598236,0.0017088667955249548,0.000841032771859318,0.0026723057962954044,0.001206392073072493,0.0018610141705721617,0.010031251236796379,0.004892190918326378,0.01298400666564703,0.00023488441365770996,0.00047144756535999477,0.00041372134000994265,0.0014131005154922605,0.000849536620080471,0.0015651322901248932,0.0015143941855058074,0.0018937583081424236,0.0005538033437915146,0.0008108338224701583,0.00027339407824911177,0.0007063005468808115,0.0005381066584959626,0.0002801706432364881
37,0.0030329981818795204,0.0036306024994701147,0.10574060678482056,0.0011090037878602743,0.013647813349962234,0.009431245736777782,0.005337035749107599,0.002884884597733617,0.0017191390506923199,0.0019526212709024549,0.0019134533358737826,0.455939382314682,0.4726448059082031,0.010264731012284756,0.003732119221240282,0.0009604700608178973,0.0011153430677950382,0.05682026222348213,0.0086788609623909,0.20891372859477997,0.0009902785532176495,0.0007791203097440302,0.001422013621777296,0.0027660932391881943,0.00063816033070907,0.025664815679192543,0.00046473683323711157,0.005453235469758511
38,0.0015020888531580567,0.005083180498331785,0.05472029373049736,0.0072834487073123455,0.01318924780935049,0.029324382543563843,0.0017624904867261648,0.004359661601483822,0.03161964192986488,0.007556190248578787,0.024701377376914024,0.02625986561179161,0.012833284214138985,0.037542324513196945,0.0037968517281115055,0.003804026171565056,0.012226789258420467,0.003440287197008729,0.6432609558105469,0.33384984731674194,0.001477826852351427,0.01177334226667881,0.004521307069808245,0.0011690284591168165,0.016760168597102165,0.0039535872638225555,0.0029169146437197924,0.002881692023947835
39,0.0016902043716982007,0.18143676221370697,0.2956659495830536,0.2794122099876404,0.01495315320789814,0.41822174191474915,0.0013688449980691075,0.007708927616477013,0.01568658836185932,0.0032666123006492853,0.007541461382061243,0.003346615470945835,0.004195829387754202,0.013494321145117283,0.0007348795770667493,0.0015651717549189925,0.001629856415092945,0.0006401019054464996,0.0014533436624333262,0.0015383748104795814,0.005817385856062174,0.012314826250076294,0.0008882064721547067,0.0007545211119577289,0.0006842769798822701,0.0004979516961611807,0.003038340713828802,0.0003239305515307933
40,0.0018977760337293148,0.008849035948514938,0.06461095064878464,0.008964011445641518,0.0030479379929602146,0.07359927147626877,0.0031473252456635237,0.00144975318107754,0.01304017473012209,0.004775183741003275,0.010164206847548485,0.014140410348773003,0.006279006600379944,0.22628267109394073,0.002759769791737199,0.0033488108310848475,0.010730180889368057,0.0022362724412232637,0.5826805830001831,0.17977936565876007,0.002103909384459257,0.011799891479313374,0.06897785514593124,0.0032832950819283724,0.018231522291898727,0.0018201008206233382,0.002816665219143033,0.009574620984494686
41,0.0012200268683955073,0.012596657499670982,0.6032566428184509,0.03415853902697563,0.0014085149159654975,0.28067252039909363,0.005072821397334337,0.0006623246008530259,0.003768659895285964,0.0009922963799908757,0.0017343119252473116,0.014406642876565456,0.11689078062772751,0.047170739620923996,0.00043011855450458825,0.0009326733415946364,0.0009570075781084597,0.0012486439663916826,0.002919518854469061,0.006445723120123148,0.000996644259430468,0.00420501409098506,0.0005129243363626301,0.0005727196112275124,0.0004670619382523,0.0008208568906411529,0.0006666387780569494,0.0005498302052728832
42,0.0006082872278057039,0.045857418328523636,0.7126253843307495,0.0903564840555191,0.005166892893612385,0.11239179223775864,0.0018168982351198792,0.0024458763655275106,0.004588883835822344,0.0004865412483923137,0.003566838102415204,0.0103358319029212,0.024121766909956932,0.04029619321227074,0.0009500648593530059,0.00539597449824214,0.005065203178673983,0.0008733014692552388,0.004957201890647411,0.0074609508737921715,0.0007647742750123143,0.010233198292553425,0.0007598762167617679,0.0009940913878381252,0.0007965040858834982,0.0012252925662323833,0.0017343054059892893,0.0008924573776312172
