row,curiosity,neutral,confusion,approval,gratitude,annoyance,disapproval,desire,optimism,caring,disappointment,realization,admiration,anger,sadness,excitement,disgust,remorse,surprise,joy,relief,embarrassment,fear,nervousness,love,amusement,grief,pride
12,0.20887747406959534,0.4924745261669159,0.22573763132095337,0.051810819655656815,0.00036379238008521497,0.022062255069613457,0.02728915587067604,0.004690513946115971,0.02587030455470085,0.0683692991733551,0.01065251138061285,0.019466083496809006,0.0012143562780693173,0.002746118698269129,0.006552998907864094,0.0011508951429277658,0.0017153705703094602,0.0023896885104477406,0.0019418400479480624,0.0009177011670544744,0.0012572974665090442,0.0014856508933007717,0.011731418780982494,0.012520648539066315,0.0009665806428529322,0.0007277514087036252,0.0009701516246423125,0.00026895219343714416
13,0.0016283271834254265,0.8066359162330627,0.00809298362582922,0.016050511971116066,0.0006677572382614017,0.021514423191547394,0.23374362289905548,0.0011021175887435675,0.004231342580169439,0.0012825221056118608,0.03221126273274422,0.030308691784739494,0.0012735400814563036,0.0014132134383544326,0.0031601618975400925,0.0006285901763476431,0.0010268344776704907,0.00047114831977523863,0.0015829659532755613,0.0009201808134093881,0.0006783417193219066,0.0009251129231415689,0.0005414786865003407,0.0005203349282965064,0.0004625259607564658,0.0011430515442043543,0.0003945310309063643,0.00022239195823203772
14,0.005245095118880272,0.10887632519006729,0.004164962563663721,0.8516011834144592,0.002332044066861272,0.0078563392162323,0.004468888975679874,0.0014484167331829667,0.008520039729773998,0.0033603354822844267,0.0018154277931898832,0.028291642665863037,0.017557617276906967,0.0014405484544113278,0.0012635057792067528,0.0033605284988880157,0.0017268321244046092,0.00044258282287046313,0.001814334187656641,0.0022913182619959116,0.0018916541012004018,0.0005881444667465985,0.0013515397440642118,0.0005708051030524075,0.0024055533576756716,0.0026098694652318954,0.0003301939577795565,0.0008821594528853893
15,0.4110507071018219,0.5356714725494385,0.26523885130882263,0.006206428166478872,0.0006182622164487839,0.014173198491334915,0.004713722970336676,0.0010055043967440724,0.0022871610708534718,0.001603496726602316,0.0019604202825576067,0.0047991713508963585,0.0011302877683192492,0.0031408886425197124,0.0010695435339584947,0.0009212286677211523,0.0011574174277484417,0.0003308039449620992,0.004610764794051647,0.0005176191916689277,0.0001246192550752312,0.0006400570273399353,0.0007968043792061508,0.00036651265691034496,0.0006775115616619587,0.0012947317445650697,0.00025604720576666296,5.4453885240945965e-05
16,0.001048145699314773,0.8182278871536255,0.014618863351643085,0.07227575033903122,0.0006617233157157898,0.009688504040241241,0.08418850600719452,0.0009806592715904117,0.006095923949033022,0.0021450326312333345,0.005680250935256481,0.048870235681533813,0.0009940473828464746,0.0010774887632578611,0.0013778723077848554,0.00045751145808026195,0.000903262582141906,0.000337884557666257,0.000639800913631916,0.0012269181897863746,0.0008736344170756638,0.000455010449513793,0.0007100986549630761,0.0004890621057711542,0.0005351864383555949,0.0008440803503617644,0.00026487576542422175,0.00024195817240979522
17,0.0021050991490483284,0.1867384910583496,0.0027086741756647825,0.5612649321556091,0.0008057702798396349,0.1322830319404602,0.15864680707454681,0.0009762061526998878,0.00437426520511508,0.0018393252976238728,0.009250350296497345,0.02331041544675827,0.011278238147497177,0.01713547110557556,0.0009954608976840973,0.0015642012003809214,0.0047160545364022255,0.00024193279386963695,0.001663460861891508,0.0014163629384711385,0.0010339135769754648,0.0013033895520493388,0.0009510117233730853,0.00036408641608431935,0.001129579613916576,0.0018781751859933138,0.00025455921422690153,0.0008784662350080907
18,0.061404772102832794,0.0794154480099678,0.04509957134723663,0.016363780945539474,0.00046034276601858437,0.1620650738477707,0.027135556563735008,0.0017260538879781961,0.007797218859195709,0.0029062749817967415,0.006227141711860895,0.011427756398916245,0.007311089430004358,0.03269244357943535,0.0013114260509610176,0.0035971368197351694,0.007128776051104069,0.0005248959641903639,0.0032785015646368265,0.03594766929745674,0.0008509860490448773,0.0029234220273792744,0.0005129920900799334,0.0009929346852004528,0.002326279180124402,0.8627915978431702,0.0003205313696525991,0.0003927315410692245
19,0.00325666181743145,0.5896591544151306,0.013822766952216625,0.3391830325126648,0.0015086771454662085,0.004602740053087473,0.002394851529970765,0.0016399237792938948,0.018777571618556976,0.0019457521848380566,0.001491357572376728,0.07994361966848373,0.0033533719833940268,0.0005352318403311074,0.0006895034457556903,0.0014887041179463267,0.0007141923415474594,0.00037167995469644666,0.0009655856993049383,0.002082239370793104,0.0011300945188850164,0.00032176123932003975,0.0007389396196231246,0.0005726000526919961,0.0009163246140815318,0.0017009961884468794,0.0002141054574167356,0.0004387127119116485
20,0.0016803144244477153,0.9569277763366699,0.002186306519433856,0.015401843935251236,0.0012898711720481515,0.0069927675649523735,0.0020305386278778315,0.0009663025848567486,0.0020950213074684143,0.0006730766617693007,0.002908261027187109,0.008257481269538403,0.007139026653021574,0.0018827833700925112,0.0013331737136468291,0.006307561416178942,0.0020668308716267347,0.00023911621246952564,0.0035540114622563124,0.003237430937588215,0.000587532646022737,0.0008238286827690899,0.0016186529537662864,0.00041006167884916067,0.000919820973649621,0.00264182360842824,0.00045118803973309696,0.0007343923207372427
21,0.003980615176260471,0.36324286460876465,0.007926106452941895,0.5794264078140259,0.0006504965131171048,0.01826314441859722,0.012790319509804249,0.0011586507316678762,0.005434115882962942,0.0008595125982537866,0.0058068386279046535,0.1595258265733719,0.004164513666182756,0.0014349074335768819,0.0013658420648425817,0.002605626592412591,0.0025083953514695168,0.0005513150827027857,0.005184791516512632,0.0019332395168021321,0.0017791221616789699,0.0021958379074931145,0.0011531925993040204,0.0008816082263365388,0.0016875946894288063,0.0018483627354726195,0.00036678812466561794,0.0008076844387687743
