row,approval,neutral,caring,optimism,realization,disapproval,admiration,annoyance,relief,desire,disappointment,confusion,gratitude,sadness,love,pride,joy,remorse,fear,anger,nervousness,excitement,grief,disgust,curiosity,surprise,embarrassment,amusement
11,0.31340593099594116,0.5089893341064453,0.0020458796061575413,0.004579799249768257,0.008607340976595879,0.017457569018006325,0.003837648080661893,0.06655117869377136,0.00029930341406725347,0.001106840674765408,0.0029795123264193535,0.024356113746762276,0.0004520622023846954,0.0006963046034798026,0.0013648621970787644,0.00018515811825636774,0.0006049881340004504,0.00022185909620020539,0.0004785572236869484,0.011755441315472126,0.00018570374231785536,0.0008401060476899147,0.00019585987320169806,0.004279636777937412,0.09752140939235687,0.0013909036060795188,0.0006276213098317385,0.0012267832644283772
12,0.32183313369750977,0.4218135476112366,0.0010955218458548188,0.00807920377701521,0.030657032504677773,0.01581467315554619,0.006726683583110571,0.017840923741459846,0.00091426947619766,0.001746557536534965,0.004715378396213055,0.11030980199575424,0.0003145683731418103,0.0007821460603736341,0.0013721686555072665,0.0003650759463198483,0.002380319405347109,0.0003236132033634931,0.0007622481789439917,0.002205141354352236,0.0006267055869102478,0.0074136946350336075,0.0002875399950426072,0.0016632652841508389,0.2660064995288849,0.014283155091106892,0.0010366811184212565,0.0014261255273595452
13,0.06472796946763992,0.1215752437710762,0.0015238386113196611,0.007841126061975956,0.03878071531653404,0.017564866691827774,0.2833203673362732,0.038295771926641464,0.004510967992246151,0.0016744384774938226,0.01595773734152317,0.004149312619119883,0.0006624978850595653,0.003417225321754813,0.0008950023329816759,0.008310962468385696,0.035907041281461716,0.0002842809772118926,0.0663038045167923,0.006099241320043802,0.006646059453487396,0.01095066498965025,0.0017307500820606947,0.014016905799508095,0.002118549309670925,0.008583557792007923,0.007364183664321899,0.3660081624984741
14,0.13463625311851501,0.8748841285705566,0.0019054118311032653,0.00458854204043746,0.009614069014787674,0.007924869656562805,0.0020631214138120413,0.00633558863773942,0.00036746953264810145,0.001021426753140986,0.0013595613418146968,0.0037017848808318377,0.0008224736666306853,0.0005436712526716292,0.0014644738985225558,0.00020341709023341537,0.001109756762161851,0.00020119419787079096,0.0002966441388707608,0.0014295765431597829,0.00013521924847736955,0.0006240871152840555,0.00013625314750242978,0.0006908646901138127,0.0015961037715896964,0.00026707458891905844,0.00015980492753442377,0.0009640652569942176
15,0.047593794763088226,0.07907868176698685,0.003897687653079629,0.04023877903819084,0.006026017479598522,0.11025052517652512,0.3090255856513977,0.17944517731666565,0.0005866350838914514,0.004831316880881786,0.0554811991751194,0.13430392742156982,0.0013193808263167739,0.0019068887922912836,0.0020173273514956236,0.00096803909400478,0.001802298123948276,0.000754722801502794,0.0012678896309807897,0.03525179252028465,0.001081931171938777,0.002938969060778618,0.0007088102865964174,0.012319924309849739,0.2785194516181946,0.003831750014796853,0.0023719866294413805,0.007035334128886461
16,0.3024424612522125,0.4182842969894409,0.012202039361000061,0.011306027881801128,0.05438946932554245,0.17151032388210297,0.004037358332425356,0.09779758006334305,0.001737799379043281,0.0017212295206263661,0.0117637375369668,0.004817096050828695,0.0010128254070878029,0.0020378665067255497,0.0006067909998819232,0.0008366493275389075,0.0007118202629499137,0.00041923727258108556,0.0008854331681504846,0.006838367320597172,0.0006379586993716657,0.0004423963837325573,0.0004085518594365567,0.002536175074055791,0.0008697324083186686,0.0004512198793236166,0.00084093859186396,0.00043584778904914856
17,0.007575802970677614,0.9645208716392517,0.001126390416175127,0.0015120317693799734,0.004548041149973869,0.003965913318097591,0.0019492240389809012,0.012513487599790096,0.0002580792352091521,0.0010904278606176376,0.0035828056279569864,0.003237046068534255,0.0008231115061789751,0.002556329360231757,0.0007819064776413143,0.0002575063263066113,0.0014614564133808017,0.0003250928712077439,0.0014742916682735085,0.005369488149881363,0.00039829721208661795,0.0015884708845987916,0.00046157551696524024,0.002455740002915263,0.0020213057287037373,0.0010144361294806004,0.0008421775419265032,0.002485237317159772
18,0.04154859483242035,0.017186129465699196,0.009444503113627434,0.00716812489554286,0.022232314571738243,0.01426275447010994,0.0077393753454089165,0.010553710162639618,0.02326212264597416,0.001338272588327527,0.006239668466150761,0.0020678737200796604,0.9699258208274841,0.008303891867399216,0.0011118005495518446,0.0025469008833169937,0.016782380640506744,0.005429793149232864,0.0007456764578819275,0.0013481868663802743,0.000825400638859719,0.002106458880007267,0.0014079395914450288,0.0013719270937144756,0.0004958128556609154,0.0011951887281611562,0.001763954060152173,0.0018392577767372131
19,0.004958399571478367,0.3922114074230194,0.0011449918383732438,0.0020905123092234135,0.00439463509246707,0.00561806745827198,0.0011749605182558298,0.011009261012077332,0.0001149681193055585,0.0009455357794649899,0.002426880644634366,0.3602117896080017,0.000720271491445601,0.0011278726160526276,0.0012700369115918875,4.573585101752542e-05,0.0006548613891936839,0.0004443284997250885,0.0009083313052542508,0.0028184109833091497,0.0003933835541829467,0.0011259854072704911,0.00026036088820546865,0.0013818534789606929,0.5222586393356323,0.005873796530067921,0.0008516503730788827,0.001708442228846252
20,0.05362686142325401,0.02102266065776348,0.01214382890611887,0.029539411887526512,0.006129891611635685,0.005276886746287346,0.8897714018821716,0.009065414778888226,0.0031363265588879585,0.10240670293569565,0.0036816855426877737,0.0020047170110046864,0.2075045108795166,0.002898799255490303,0.002449164167046547,0.01376561913639307,0.007933436892926693,0.0014613736420869827,0.0009237966150976717,0.002884297864511609,0.0006503202021121979,0.021477369591593742,0.0013099467614665627,0.002040827414020896,0.01007930003106594,0.003942724317312241,0.0008286146330647171,0.0012567545054480433
21,0.051777321845293045,0.611657440662384,0.0011755414307117462,0.005690186750143766,0.039731282740831375,0.01765010878443718,0.0011972043430432677,0.015049604699015617,0.00039717997424304485,0.0011410927399992943,0.007240338250994682,0.25772783160209656,0.00043279750389046967,0.0018927950877696276,0.0007964145625010133,0.00013367252540774643,0.000664890103507787,0.0005872714682482183,0.0009125181240960956,0.0012712646275758743,0.0006181761855259538,0.0006508137448690832,0.0003665725816972554,0.0017466580029577017,0.10004957765340805,0.0030730534344911575,0.0010957092745229602,0.0009401176357641816
22,0.37879645824432373,0.15574556589126587,0.38806262612342834,0.07166163623332977,0.07888913154602051,0.029160678386688232,0.011570119298994541,0.0210742000490427,0.07107903808355331,0.004102270118892193,0.0075394269078969955,0.002091816859319806,0.01172124594449997,0.010077325627207756,0.0014025818090885878,0.009349850937724113,0.0177927203476429,0.004365962464362383,0.004051044583320618,0.003076865803450346,0.00572283985093236,0.0013770825462415814,0.0025740638375282288,0.0014161936705932021,0.0006410735659301281,0.0006259334040805697,0.002481793751940131,0.0021093625109642744
23,0.022071171551942825,0.05504239350557327,0.0023972804192453623,0.0030907541513442993,0.011025029234588146,0.03926906734704971,0.002573625650256872,0.6422296166419983,0.0022145682014524937,0.002046332461759448,0.031017452478408813,0.010504469275474548,0.0031875462736934423,0.0035611973144114017,0.0008463830454275012,0.0014061527326703072,0.025370115414261818,0.0008117692195810378,0.0007515645120292902,0.47664377093315125,0.0012628507101908326,0.0031526274979114532,0.0008678011363372207,0.012012658640742302,0.00763199757784605,0.0037415523547679186,0.004777350928634405,0.009115161374211311
24,0.013549861498177052,0.474388062953949,0.0016926892567425966,0.0031754332594573498,0.0074877250008285046,0.006996897514909506,0.001170571893453598,0.018411580473184586,0.00014401975204236805,0.0010657268576323986,0.002669399604201317,0.32382750511169434,0.0004067046975251287,0.0011662396136671305,0.0011884374544024467,6.000334178679623e-05,0.0005527030443772674,0.00032870928407646716,0.0009309269953519106,0.0037844849284738302,0.00041847958345897496,0.0008146616164594889,0.0002510500780772418,0.0015333988703787327,0.45303109288215637,0.0035816500894725323,0.0006808670004829764,0.0010478331241756678
25,0.009105385281145573,0.28042250871658325,0.001605658559128642,0.002434105146676302,0.008240507915616035,0.010169298388063908,0.001287633553147316,0.02519317716360092,0.00015310606977436692,0.0011535529047250748,0.005693953949958086,0.22953760623931885,0.0003627912956289947,0.0024603595957159996,0.001914039021357894,6.171330460347235e-05,0.0007468128460459411,0.0009582799393683672,0.0014627102063968778,0.006073016207665205,0.0006592742865905166,0.0010853378335013986,0.00043416564585641026,0.003828248009085655,0.6537793874740601,0.005862083286046982,0.0023812311701476574,0.0018235112074762583
26,0.04358934611082077,0.8209450840950012,0.0012777183437719941,0.0038632552605122328,0.00857758242636919,0.0036846708972007036,0.002187049249187112,0.029696276411414146,0.00041520691593177617,0.0009661299991421402,0.0018993999110534787,0.014611543156206608,0.00014066669973544776,0.0006697505596093833,0.0004765274643432349,0.00023900977976154536,0.002546168165281415,0.0001839067554101348,0.001277935691177845,0.004528715740889311,0.0005152352387085557,0.003468034788966179,0.00020073870837222785,0.0024518300779163837,0.03724215552210808,0.0022762485314160585,0.0010432398412376642,0.01978478394448757
27,0.1076555997133255,0.11755779385566711,0.007295615039765835,0.02310507372021675,0.02833249792456627,0.022517479956150055,0.4554700255393982,0.03090168908238411,0.018639342859387398,0.0026805915404111147,0.01582646183669567,0.0009267304558306932,0.42793604731559753,0.0021928269416093826,0.000548571755643934,0.03546873480081558,0.009667166508734226,0.0010783214820548892,0.0007712417864240706,0.00261641014367342,0.0004969523870386183,0.006738970056176186,0.0014572511427104473,0.0017832316225394607,0.0003987067029811442,0.002661396050825715,0.001902577467262745,0.0007126843556761742
28,0.022594790905714035,0.6083648800849915,0.004223131109029055,0.003059945534914732,0.011944366618990898,0.23593878746032715,0.0012932707322761416,0.0781136080622673,0.0004476267786230892,0.0013109740102663636,0.07380073517560959,0.046457648277282715,0.00020727072842419147,0.014515628106892109,0.0007497900514863431,0.00013909998233430088,0.0005204277113080025,0.0010958402417600155,0.0010963852982968092,0.008108105510473251,0.0013848230009898543,0.0004761247255373746,0.0009569633984938264,0.0020328813698142767,0.05448012426495552,0.0013363423058763146,0.002104428131133318,0.0007149887969717383
29,0.01237140316516161,0.009637274779379368,0.0015164483338594437,0.0037368368357419968,0.012482890859246254,0.00323639833368361,0.016979021951556206,0.0074182613752782345,0.0041037434712052345,0.0015008870977908373,0.003068318124860525,0.0021903421729803085,0.9886871576309204,0.0026809615083038807,0.0011562058934941888,0.0011960320407524705,0.004563433583825827,0.0015490766381844878,0.0013387978542596102,0.0017311439150944352,0.0003954481508117169,0.008243817836046219,0.0008742206264287233,0.0039236582815647125,0.001806481508538127,0.01932409219443798,0.0015774237690493464,0.0055313208140432835
30,0.060084667056798935,0.22969675064086914,0.004457251168787479,0.003448444651439786,0.008940598927438259,0.17812250554561615,0.0025418896693736315,0.45022061467170715,0.0004222199786454439,0.0011835114564746618,0.009550396353006363,0.00314864213578403,0.0010497146286070347,0.0015268247807398438,0.0006859945133328438,0.0005531670758500695,0.0010976650519296527,0.00035012501757591963,0.000628073641564697,0.27587443590164185,0.00029562434065155685,0.000778989284299314,0.0003209646383766085,0.010742544196546078,0.0020608697086572647,0.0008378879865631461,0.0018718542996793985,0.0014109764015302062
31,0.16585616767406464,0.7559521794319153,0.0027575541753321886,0.029648352414369583,0.016065800562500954,0.020996350795030594,0.0011598803102970123,0.051191702485084534,0.0005872697802260518,0.005137188360095024,0.00498203095048666,0.0016670821933075786,0.00017960091645363718,0.0007231247145682573,0.0010185460560023785,0.00035247052437625825,0.002115115523338318,0.00017292899428866804,0.0007626361330039799,0.006154966074973345,0.00030665824306197464,0.002985371043905616,0.00016817646974232048,0.002440866082906723,0.0012106834910809994,0.0005543348379433155,0.0005064766155555844,0.005074275657534599
32,0.2753102779388428,0.35722213983535767,0.12701314687728882,0.04520014300942421,0.06915681064128876,0.011863289400935173,0.01696767471730709,0.0074476078152656555,0.0454321913421154,0.0021318953949958086,0.005493519362062216,0.0010556835914030671,0.018399430438876152,0.006881221663206816,0.0010067261755466461,0.009116875939071178,0.011050810106098652,0.003011376829817891,0.0022266292944550514,0.0010759823489934206,0.002373996889218688,0.001607772777788341,0.0019092689035460353,0.0009777364321053028,0.0003071378159802407,0.000774014217313379,0.0016027549281716347,0.0011854057665914297
33,0.30994656682014465,0.16457338631153107,0.0246520284563303,0.021367626264691353,0.023512888699769974,0.18261565268039703,0.004849552642554045,0.017107456922531128,0.023943405598402023,0.003363267285749316,0.008973068557679653,0.04729133099317551,0.0028308965265750885,0.005196834914386272,0.0024334059562534094,0.0016827918589115143,0.18690484762191772,0.0013783847680315375,0.0013725339667871594,0.002113168826326728,0.004124246537685394,0.007268724963068962,0.0009794081561267376,0.0005893312627449632,0.029150499030947685,0.001721358043141663,0.0012394912773743272,0.0044478983618319035
34,0.20906943082809448,0.03815670683979988,0.004305769689381123,0.01439881045371294,0.020803051069378853,0.7084629535675049,0.11866025626659393,0.07202043384313583,0.003467910923063755,0.002872146898880601,0.06154718995094299,0.009981058537960052,0.06457148492336273,0.003473962191492319,0.0067360056564211845,0.0029632779769599438,0.0023418674245476723,0.0038070124574005604,0.0008306107483804226,0.012754918076097965,0.0004650598857551813,0.0021764072589576244,0.0009013029048219323,0.009724966250360012,0.0017009604489430785,0.001784500083886087,0.003016960807144642,0.0010620609391480684
35,0.03320387750864029,0.04764891043305397,0.0019049494294449687,0.00434132432565093,0.017482681199908257,0.00681994529440999,0.0058442289009690285,0.02048048935830593,0.0009468572679907084,0.0010895240120589733,0.0043855272233486176,0.0022180986125022173,0.00040246490971185267,0.005980516783893108,0.006663793697953224,0.00030848654569126666,0.03739989921450615,0.001200235215947032,0.0005126977921463549,0.004091946873813868,0.0005778463091701269,0.0012673711171373725,0.00043322803685441613,0.0024654639419168234,0.0023382105864584446,0.0010139477672055364,0.002864587353542447,0.8859213590621948
36,0.14593860507011414,0.06883234530687332,0.14279283583164215,0.251986026763916,0.015801474452018738,0.31384986639022827,0.0032560783438384533,0.28547394275665283,0.004224550910294056,0.01532967109233141,0.034246303141117096,0.003287820378318429,0.0018354809144511819,0.00574933085590601,0.003108684904873371,0.0016154451295733452,0.005353813990950584,0.0015794008504599333,0.004198197275400162,0.05784746631979942,0.0031545476522296667,0.0019455215660855174,0.0009395647211931646,0.00405901949852705,0.0015602761413902044,0.0007148528820835054,0.0017159120179712772,0.006291362922638655
37,0.06889566034078598,0.5528131723403931,0.11369060724973679,0.012703574262559414,0.01777692697942257,0.15389466285705566,0.0025402118917554617,0.17723572254180908,0.0014253067784011364,0.0027436541859060526,0.009189390577375889,0.0016988159622997046,0.0007934103487059474,0.003954233136028051,0.0012055333936586976,0.0009666865807957947,0.0009910411899909377,0.0007515712641179562,0.0015161349438130856,0.07735244184732437,0.000902655185200274,0.0007134862244129181,0.00071998086059466,0.003283226164057851,0.0009856602409854531,0.000396322546293959,0.0011282487539574504,0.0004902214277535677
38,0.020014101639389992,0.16274499893188477,0.005083310883492231,0.011063335463404655,0.007259866688400507,0.0376305878162384,0.0027213969733566046,0.5210132002830505,0.0005279441829770803,0.08995340764522552,0.04807655140757561,0.0013097989140078425,0.0010018235770985484,0.004822480026632547,0.0020061293616890907,0.0007724137976765633,0.0014931003097444773,0.0009738151566125453,0.0007890632841736078,0.12105245888233185,0.0006579940672963858,0.0020679838489741087,0.0005591990193352103,0.03209159895777702,0.0020637852139770985,0.0009288254659622908,0.0028869539964944124,0.0016716786194592714
39,0.15237368643283844,0.27404800057411194,0.0058401795104146,0.014002541080117226,0.01464728731662035,0.03878749534487724,0.013779271394014359,0.19447673857212067,0.0006585580413229764,0.004846598487347364,0.02954583801329136,0.001543983700685203,0.0004845266230404377,0.0026852411683648825,0.19758956134319305,0.0013282051077112556,0.002903907559812069,0.0006657276535406709,0.0005656661815010011,0.08049352467060089,0.0003193299053236842,0.0013131265295669436,0.0004642884887289256,0.012494529597461224,0.0006538585294038057,0.0006180218188092113,0.0015262564411386847,0.0020355703309178352
40,0.0752791240811348,0.026018396019935608,0.00836043432354927,0.005788898561149836,0.027751144021749496,0.02483120746910572,0.15088282525539398,0.06900901347398758,0.009169206023216248,0.0019257673993706703,0.23908592760562897,0.0013046234380453825,0.003405446419492364,0.4374002516269684,0.003541850484907627,0.0034791945945471525,0.02534223347902298,0.002667216816917062,0.0020839700009673834,0.011310943402349949,0.0036611370742321014,0.001775256241671741,0.012762365862727165,0.005063177552074194,0.0011027902364730835,0.0012784847058355808,0.003640801180154085,0.021562650799751282
41,0.0381367988884449,0.6939489841461182,0.0013193972408771515,0.002921868348494172,0.018720366060733795,0.014207718893885612,0.021973704919219017,0.19976750016212463,0.0008814456523396075,0.0008597823907621205,0.025954168289899826,0.0006238626083359122,0.0008430812158621848,0.0018577423179522157,0.000510076992213726,0.002269428689032793,0.0010755826951935887,0.0006011545774526894,0.0009997750166803598,0.020037401467561722,0.0003320029645692557,0.0010248032631352544,0.00047785660717636347,0.016876159235835075,0.0004531583108473569,0.0013832187978550792,0.007748322561383247,0.0027311588637530804
42,0.024982910603284836,0.14985433220863342,0.004478079732507467,0.004219134338200092,0.009133798070251942,0.6417475342750549,0.0015685741091147065,0.4514963626861572,0.0006617296021431684,0.0019333838718011975,0.02192872017621994,0.019384797662496567,0.0010757636046037078,0.002218081848695874,0.0007971244631335139,0.0004443466605152935,0.002706825267523527,0.0007128517609089613,0.0008608945063315332,0.15130630135536194,0.0008731962880119681,0.0015604797517880797,0.00037328657344914973,0.013383502140641212,0.01228893268853426,0.0017103056889027357,0.0038310654927045107,0.008212415501475334
43,0.019893981516361237,0.13745103776454926,0.019319763407111168,0.005821286700665951,0.004750675056129694,0.02933873049914837,0.0047270432114601135,0.0377284474670887,0.0015036121476441622,0.007123637944459915,0.020487802103161812,0.07058608531951904,0.0012308517470955849,0.008971313014626503,0.0030995586421340704,0.0002452546323183924,0.011176981963217258,0.002725670812651515,0.0016678449464961886,0.007767030969262123,0.003412195248529315,0.006549479905515909,0.0011698361486196518,0.001529980101622641,0.7861799001693726,0.004753731191158295,0.0021126079373061657,0.0019685314036905766
44,0.23708564043045044,0.14466695487499237,0.03413255140185356,0.010645337402820587,0.0892261192202568,0.0753706842660904,0.003151984652504325,0.130718395113945,0.0051017324440181255,0.0028842128813266754,0.07437732815742493,0.0013052822323516011,0.0008121139253489673,0.11409381031990051,0.002300505293533206,0.0017287558875977993,0.0014242823235690594,0.005056031513959169,0.006451696157455444,0.022933008149266243,0.003999943844974041,0.0004295152029953897,0.0032243120949715376,0.010637610219419003,0.0004430140252225101,0.0004289787611924112,0.004864143207669258,0.0005829547299072146
45,0.028933482244610786,0.1184343472123146,0.008469579741358757,0.00856248289346695,0.02369300089776516,0.011399392038583755,0.007424593903124332,0.009574060328304768,0.0030814383644610643,0.004097698722034693,0.008127456530928612,0.006020139902830124,0.0019324448658153415,0.014246500097215176,0.002694790717214346,0.001529154134914279,0.006483304314315319,0.0012136029545217752,0.8455001711845398,0.00453615328297019,0.03957729786634445,0.005615681409835815,0.003022773889824748,0.010626540519297123,0.0020628427155315876,0.005179054103791714,0.0040517221204936504,0.004569229204207659
46,0.08768104016780853,0.3640742897987366,0.0028741578571498394,0.004423411097377539,0.014501466415822506,0.3457173705101013,0.001701208995655179,0.20327334105968475,0.0007723987218923867,0.0012644490925595164,0.014200408942997456,0.001907960046082735,0.0012774543138220906,0.001422219560481608,0.0005175942787900567,0.0004904846427962184,0.0008825823897495866,0.0003755545476451516,0.0005380443180911243,0.026133479550480843,0.00029036315390840173,0.000693672162014991,0.0002549225464463234,0.0050925989635288715,0.0006158013129606843,0.0006459336145780981,0.0016133353346958756,0.0014892889885231853
47,0.011326135136187077,0.10571357607841492,0.0019926063250750303,0.0048346128314733505,0.0064201620407402515,0.10183130949735641,0.0023343884386122227,0.5861701965332031,0.0002648593217600137,0.0016008911188691854,0.03785647451877594,0.08518236875534058,0.0007578195654787123,0.002177427290007472,0.0006233036401681602,0.0002500682312529534,0.0009182504727505147,0.00054150604410097,0.0008764856029301882,0.17869170010089874,0.0010142525425180793,0.0012602366041392088,0.0003956490836571902,0.020332571119070053,0.12429606169462204,0.0038489557337015867,0.005437606479972601,0.0039874594658613205
48,0.2483139932155609,0.6092119216918945,0.0018107375362887979,0.006371390540152788,0.025577908381819725,0.03733100742101669,0.0036698058247566223,0.03665836527943611,0.0005456439685076475,0.0014077317900955677,0.011397259309887886,0.032803308218717575,0.00045927372411824763,0.0012240724172443151,0.000801029906142503,0.00030691621941514313,0.0005775941535830498,0.00039655878208577633,0.0006179661140777171,0.003015657654032111,0.0003994177095592022,0.0007688298355787992,0.0002997086266987026,0.001881914446130395,0.04782111942768097,0.001719429506920278,0.0009194327867589891,0.00037389592034742236
49,0.02418527938425541,0.3142898678779602,0.0016335041727870703,0.001995063852518797,0.010318019427359104,0.16769272089004517,0.0011537369573488832,0.2939445674419403,0.0005222191102802753,0.0010340475710108876,0.013961807824671268,0.0024019216652959585,0.0007501423242501915,0.0022194162011146545,0.0004870525735896081,0.00039831618778407574,0.000864800123963505,0.0007002621423453093,0.002686432795599103,0.04045111685991287,0.0005945196026004851,0.0006483618053607643,0.0003311677719466388,0.178465336561203,0.001476842793636024,0.0006627782713621855,0.015909608453512192,0.0060070171020925045
50,0.04405215010046959,0.010583292692899704,0.024792354553937912,0.015012470073997974,0.010996138677001,0.0073099746368825436,0.019147440791130066,0.01323232613503933,0.013590891845524311,0.0020138686522841454,0.0052215224131941795,0.001157919759862125,0.9782857894897461,0.009381159208714962,0.002068541944026947,0.002449965802952647,0.008942644111812115,0.00573422247543931,0.001194290234707296,0.002505088923498988,0.0007885709637776017,0.0019153885077685118,0.0016651080222800374,0.0018246364779770374,0.0005392248858697712,0.0007939488277770579,0.001305979210883379,0.0015623895451426506
51,0.032020002603530884,0.14715085923671722,0.009984837844967842,0.08606228232383728,0.005234407726675272,0.07693629711866379,0.002527004573494196,0.35444602370262146,0.0004859702312387526,0.0067833298817276955,0.01963387429714203,0.03910447657108307,0.0004920740029774606,0.0015038978308439255,0.0012691988376900554,0.0004492214065976441,0.002824124414473772,0.0004037539765704423,0.003495102981105447,0.22132177650928497,0.0015452177030965686,0.0054411506280303,0.0004478165355976671,0.006567617878317833,0.188809335231781,0.00667908787727356,0.0013120750663802028,0.0045731826685369015
