row,neutral,approval,optimism,realization,excitement,admiration,annoyance,caring,desire,curiosity,joy,confusion,disapproval,gratitude,love,disappointment,amusement,relief,surprise,anger,sadness,disgust,pride,fear,nervousness,remorse,grief,embarrassment
30,0.37569767236709595,0.04145265370607376,0.013006580993533134,0.013341921381652355,0.0006863653543405235,0.0016006716759875417,0.10860683023929596,0.01045270822942257,0.002427401253953576,0.204657182097435,0.00047187466407194734,0.11627212911844254,0.2160724401473999,0.000520360772497952,0.001014428329654038,0.05588896572589874,0.0004738001152873039,0.0005422082031145692,0.0026061285752803087,0.010606100782752037,0.005712343845516443,0.003228693502023816,0.00017225016199517995,0.0014091776683926582,0.0014283736236393452,0.0011728531681001186,0.0007298965938389301,0.002047536429017782
31,0.20256851613521576,0.7501229047775269,0.027277544140815735,0.015786606818437576,0.00229629990644753,0.03192050755023956,0.002756616799160838,0.007275192998349667,0.0019650093745440245,0.0032581775449216366,0.002384481020271778,0.002927604364231229,0.004081098362803459,0.0031719710677862167,0.002742291195318103,0.0009756181389093399,0.001044228789396584,0.0018636342138051987,0.00082410778850317,0.0004706619947683066,0.0006564212962985039,0.0006844312301836908,0.0008047052542679012,0.0005140505381859839,0.00027809166931547225,0.0003223596722818911,0.00020573298388626426,0.00017001337255351245
32,0.795017659664154,0.16249601542949677,0.025279590860009193,0.021682104095816612,0.000816154177300632,0.001383499475196004,0.013873626478016376,0.0036477544344961643,0.0017782195936888456,0.0008729142718948424,0.004229217302054167,0.003480908926576376,0.023616908118128777,0.0008934533107094467,0.0006716425996273756,0.0024183723144233227,0.0029193509835749865,0.0014150618808344007,0.00034878274891525507,0.0013448981335386634,0.000649483350571245,0.0005850906018167734,0.00038204711745493114,0.00037966170930303633,0.00027981348102912307,0.00022590153093915433,0.00016527852858416736,0.00024323147954419255
33,0.021946391090750694,0.05512835830450058,0.5324583649635315,0.004825000651180744,0.2899114191532135,0.3360821604728699,0.003049780149012804,0.08766614645719528,0.06545065343379974,0.008433082140982151,0.24573783576488495,0.0017871223390102386,0.002195993671193719,0.034029677510261536,0.045927535742521286,0.0015175070147961378,0.004973172210156918,0.008055477403104305,0.008037399500608444,0.0014555833768099546,0.001504544634371996,0.000741896394174546,0.013695969246327877,0.0018786991713568568,0.001567570143379271,0.0012975223362445831,0.0012220680946484208,0.00046291964827105403
34,0.028215475380420685,0.2255392074584961,0.9008102416992188,0.014246626757085323,0.024527447298169136,0.22708559036254883,0.008373010903596878,0.22167721390724182,0.13951605558395386,0.002820605644956231,0.03008699044585228,0.0018853076035156846,0.008945649489760399,0.0182296484708786,0.01439571287482977,0.007930289022624493,0.0023422944359481335,0.011506723240017891,0.0028420083690434694,0.0029945767018944025,0.004125580191612244,0.0016655480721965432,0.0234938096255064,0.004436017945408821,0.002797449007630348,0.003775510238483548,0.0021320455707609653,0.0010419595055282116
35,0.07682392746210098,0.7886289358139038,0.006723558995872736,0.017885597422719002,0.0032850478310137987,0.024894779548048973,0.019277790561318398,0.005234179552644491,0.0013308364432305098,0.002433695364743471,0.0032774610444903374,0.0034639385994523764,0.16565388441085815,0.003360641887411475,0.003247196553274989,0.0038676857948303223,0.002027941169217229,0.002565446076914668,0.0013247497845441103,0.003385591320693493,0.0015443358570337296,0.0021006022579967976,0.0012152385897934437,0.000945775827858597,0.00041013379814103246,0.0005365051911212504,0.0003287139697931707,0.0008445317507721484
36,0.08393123745918274,0.19469153881072998,0.899101197719574,0.016155501827597618,0.0029052000027149916,0.021266240626573563,0.01218270231038332,0.07876022905111313,0.050539594143629074,0.07673103362321854,0.0031934240832924843,0.04667263105511665,0.02293546125292778,0.003241449361667037,0.005493831820785999,0.007421442773193121,0.003184718545526266,0.0016816291026771069,0.0029869156423956156,0.004973285365849733,0.0024555146228522062,0.0015551901888102293,0.0017565840389579535,0.004134449176490307,0.0017623082967475057,0.003454585326835513,0.0008954129880294204,0.0006557497545145452
37,0.6976217031478882,0.2226957380771637,0.015972089022397995,0.03696050867438316,0.012436071410775185,0.0039228457026183605,0.004950851202011108,0.005992343183606863,0.0038854526355862617,0.003048938000574708,0.012372633442282677,0.0024921479634940624,0.004644761793315411,0.002200918272137642,0.0023238202556967735,0.001745220273733139,0.0009088238584809005,0.004270429722964764,0.0020718970336019993,0.0004710342618636787,0.0009648421546444297,0.0005075291264802217,0.0012522080214694142,0.000536305014975369,0.000754795444663614,0.0003165859670843929,0.0003281303506810218,0.0003927895741071552
38,0.016938479617238045,0.04760764166712761,0.5471535921096802,0.004940101411193609,0.4660778045654297,0.12303374707698822,0.003285007318481803,0.07474734634160995,0.0746389776468277,0.01893411949276924,0.35694968700408936,0.004225544165819883,0.0031982711516320705,0.03228000923991203,0.035777077078819275,0.00151359336450696,0.008511721156537533,0.007918828167021275,0.011810843832790852,0.0020465711131691933,0.0018400950357317924,0.000982263358309865,0.008441910147666931,0.0034395712427794933,0.002934778807684779,0.0017138761468231678,0.0012469752691686153,0.0005630782106891274
39,0.16976365447044373,0.6872570514678955,0.02605397067964077,0.027053577825427055,0.013117610476911068,0.10453207790851593,0.005737885367125273,0.008431806229054928,0.0036632788833230734,0.0007570624584332108,0.025627722963690758,0.0008509093895554543,0.0024670488201081753,0.002890569157898426,0.005409588105976582,0.0016923662042245269,0.0036701790522783995,0.007148851174861193,0.0011709097307175398,0.0006038040155544877,0.000726922124158591,0.0008915033540688455,0.006047943606972694,0.0006589096738025546,0.0005463137058541179,0.00025402556639164686,0.00037752577918581665,0.0004318558203522116
40,0.47434911131858826,0.012994839809834957,0.003102220594882965,0.0074625080451369286,0.0020833166781812906,0.0012587610399350524,0.13862809538841248,0.0030692648142576218,0.0013750630896538496,0.05897245556116104,0.0017759720794856548,0.04037388786673546,0.4877663254737854,0.0007432681741192937,0.0005637411377392709,0.012039223685860634,0.0023667048662900925,0.00046162697253748775,0.005142864305526018,0.022882472723722458,0.0012994547141715884,0.0017917806981131434,0.00020007813873235136,0.0005727266543544829,0.0005643763579428196,0.0003496923600323498,0.00032622175058349967,0.0014032619073987007
41,0.04752106964588165,0.010418427176773548,0.004088875371962786,0.032115183770656586,0.002610044553875923,0.004652256146073341,0.023509403690695763,0.0017022669780999422,0.0014806808903813362,0.007888631895184517,0.06304439157247543,0.10405478626489639,0.02801520563662052,0.0034199433866888285,0.0019772490486502647,0.007018109783530235,0.8868131637573242,0.002306019188836217,0.002954184077680111,0.0035559050738811493,0.004014661069959402,0.0033163477201014757,0.0005046042497269809,0.0010211223270744085,0.0023742036428302526,0.0020759166218340397,0.0005408349679782987,0.005441236309707165
42,0.2661685049533844,0.19953233003616333,0.018455712124705315,0.02183021605014801,0.005949035752564669,0.014455757103860378,0.011643716134130955,0.05294493958353996,0.0031398646533489227,0.0016679727705195546,0.5082349181175232,0.004531091544777155,0.02240218222141266,0.004044960252940655,0.0032881905790418386,0.0038070089649409056,0.010843312367796898,0.04660750925540924,0.0005328780389390886,0.0013435839209705591,0.0030624980572611094,0.0006464459584094584,0.004184508230537176,0.0006177008617669344,0.0018980108434334397,0.0006789743201807141,0.0009264774853363633,0.0008094492950476706
43,0.3284151554107666,0.7114213109016418,0.007720060180872679,0.022250160574913025,0.008075650781393051,0.005604192614555359,0.01614363119006157,0.009260528720915318,0.003291330300271511,0.0012657968327403069,0.008750499226152897,0.001011484069749713,0.016723841428756714,0.0008281438495032489,0.008078214712440968,0.002142803743481636,0.0012597223976626992,0.0035491969902068377,0.0010444645304232836,0.0030347895808517933,0.0016419986495748162,0.001388154341839254,0.0016262246062979102,0.0008640419691801071,0.0005314602749422193,0.00035309995291754603,0.00038150735781528056,0.0006411612266674638
44,0.38457629084587097,0.5872750878334045,0.02672039158642292,0.017110135406255722,0.0013945651007816195,0.005772159900516272,0.008508337661623955,0.05682669207453728,0.03481002151966095,0.001961934147402644,0.0019566500559449196,0.002718843286857009,0.027570117264986038,0.001729783951304853,0.003436791943386197,0.0040013762190938,0.0004840783658437431,0.0035790372639894485,0.0002871134493034333,0.001140414155088365,0.0028858245350420475,0.0010297588305547833,0.0010121442610397935,0.0007485089590772986,0.0009151602280326188,0.0009373878128826618,0.00048002286348491907,0.0003046705387532711
45,0.14002582430839539,0.012333882041275501,0.0037084876094013453,0.006872946862131357,0.5959817171096802,0.011955521069467068,0.003431913908571005,0.0025855114217847586,0.005481309723109007,0.007040032651275396,0.18476814031600952,0.0033783314283937216,0.0011252905242145061,0.02607874944806099,0.008421223610639572,0.0014849762665107846,0.005116913001984358,0.0033628693781793118,0.028163669630885124,0.0016600063536316156,0.0021912814117968082,0.0010497774928808212,0.0029907566495239735,0.002277841093018651,0.0018379425164312124,0.0005239052698016167,0.001035738387145102,0.000936389435082674
46,0.4288131892681122,0.039047971367836,0.049724508076906204,0.01759614422917366,0.000956247909925878,0.0008910754113458097,0.23243281245231628,0.01904032938182354,0.01738961599767208,0.003963725175708532,0.0023086501751095057,0.0068189543671905994,0.32165417075157166,0.00044189210166223347,0.0007462807116098702,0.1407775729894638,0.0016387203941121697,0.0017313960706815124,0.0007350112427957356,0.010140606202185154,0.010687599889934063,0.0029775272123515606,0.000532349047716707,0.0013414002023637295,0.002474249107763171,0.001440052641555667,0.0008271481492556632,0.0016691158525645733
47,0.10555394738912582,0.1286100149154663,0.6154189109802246,0.0077225263230502605,0.05761204659938812,0.02770640142261982,0.003776421770453453,0.14639487862586975,0.1634804904460907,0.0039778598584234715,0.07338308542966843,0.002041744301095605,0.004564657807350159,0.0331665463745594,0.008189726620912552,0.0018156517762690783,0.0017196955159306526,0.010641264729201794,0.0016114824684336782,0.0009522170876152813,0.001508470973931253,0.0005396850756369531,0.005871430970728397,0.0015314536867663264,0.001640116679482162,0.0014151871437206864,0.0007820011232979596,0.00030114877154119313
48,0.14361360669136047,0.38755473494529724,0.010442587547004223,0.012461836449801922,0.19648399949073792,0.09505923092365265,0.004229568876326084,0.007578668650239706,0.004507290665060282,0.0025101497303694487,0.07809054106473923,0.0011694941204041243,0.0020236801356077194,0.007551385555416346,0.009479649364948273,0.0011646737111732364,0.001682128757238388,0.00751129537820816,0.005164750851690769,0.0008168910862877965,0.0008118953555822372,0.0005076987436041236,0.008787652477622032,0.0006457387935370207,0.0007293364615179598,0.0002315121964784339,0.000490867008920759,0.00039709574775770307
49,0.2697159945964813,0.3068197965621948,0.004226541146636009,0.0303487628698349,0.0014717457816004753,0.0028679741080850363,0.13241170346736908,0.006840404588729143,0.002938192104920745,0.0005837873904965818,0.009226472117006779,0.0010804175399243832,0.02124839834868908,0.0017766155069693923,0.001588479964993894,0.02566877380013466,0.0033488792832940817,0.010994909331202507,0.0005252367700450122,0.0049768476746976376,0.012094384990632534,0.07471612840890884,0.002504773437976837,0.005202376749366522,0.0027889846824109554,0.0014041701797395945,0.001127924770116806,0.012872851453721523
50,0.2446931004524231,0.044805560261011124,0.007823765277862549,0.020930258557200432,0.009205215610563755,0.00421535549685359,0.14043490588665009,0.001807392225600779,0.005701856222003698,0.001401956775225699,0.014297496527433395,0.0051147048361599445,0.31645694375038147,0.0008710502297617495,0.002114260336384177,0.24105383455753326,0.003449469106271863,0.00458599254488945,0.0018360994290560484,0.0028365852776914835,0.006402626167982817,0.007456460501998663,0.0013339364668354392,0.0008952023345045745,0.002260375302284956,0.0010028228862211108,0.0006321920081973076,0.005868016742169857
51,0.48151904344558716,0.2343853861093521,0.06305378675460815,0.04001324996352196,0.015394275076687336,0.004885102156549692,0.005260402802377939,0.004347501788288355,0.014378071762621403,0.003587324870750308,0.004059427883476019,0.007648279890418053,0.005237455479800701,0.0002326553367311135,0.0029702517203986645,0.003009168663993478,0.001751737087033689,0.001899196533486247,0.0029872467275708914,0.000770186074078083,0.0015949468361213803,0.0028733897488564253,0.0011072930647060275,0.051189593970775604,0.006844199262559414,0.0002839415392372757,0.0004978817305527627,0.0008357681217603385
52,0.047093890607357025,0.296187162399292,0.27455592155456543,0.00540230143815279,0.006625603884458542,0.07311369478702545,0.005784199107438326,0.6637006402015686,0.02071371302008629,0.00467155035585165,0.013505346141755581,0.0021670267451554537,0.007243416737765074,0.037031497806310654,0.4127718508243561,0.0018677712650969625,0.0014029385056346655,0.005292098969221115,0.0009495987906120718,0.004192298743873835,0.0020763196516782045,0.0010602448601275682,0.0030908731278032064,0.001977069303393364,0.0013768511125817895,0.0032647219486534595,0.0013661907287314534,0.00046814241795800626
