row,neutral,admiration,approval,realization,optimism,pride,excitement,annoyance,gratitude,disappointment,joy,disapproval,relief,caring,desire,surprise,sadness,love,disgust,fear,anger,curiosity,confusion,amusement,grief,embarrassment,nervousness,remorse
24,0.9645704627037048,0.0024231374263763428,0.00910942256450653,0.007271340116858482,0.0020247551146894693,0.00040709105087444186,0.00375928683206439,0.00597826112061739,0.0011022882536053658,0.0031224845442920923,0.002924493746832013,0.0028183830436319113,0.00041734581463970244,0.0009439668501727283,0.0014055455103516579,0.002008109586313367,0.002709961263462901,0.0015223687514662743,0.0023208449129015207,0.0022425041534006596,0.0027018648106604815,0.0023855678737163544,0.0035387722309678793,0.0033713660668581724,0.0006136145675554872,0.0009504483896307647,0.0005679413443431258,0.00047321993042714894
25,0.03395382687449455,0.009154224768280983,0.009442750364542007,0.025535106658935547,0.007934881374239922,0.0006061233580112457,0.007150151301175356,0.0043219891376793385,0.0033177919685840607,0.0026090131141245365,0.08543296158313751,0.0028115282766520977,0.0019001440377905965,0.0011136280372738838,0.0024028883781284094,0.006317788735032082,0.002893658820539713,0.004252000246196985,0.0014512076741084456,0.001189296948723495,0.0010945424437522888,0.003777243196964264,0.006355040706694126,0.9230247735977173,0.0005337620386853814,0.0021550951059907675,0.001152880140580237,0.0011407345300540328
26,0.9690967202186584,0.00314633222296834,0.009538393467664719,0.005037463735789061,0.0019354332471266389,0.00036810082383453846,0.0025073231663554907,0.007467941846698523,0.0009948546066880226,0.003058401169255376,0.0020286040380597115,0.0037810634821653366,0.00031964576919563115,0.0010897917672991753,0.001065988326445222,0.0012458277633413672,0.0022848392836749554,0.0011299541220068932,0.002231215825304389,0.0017824602546170354,0.004082240164279938,0.001977838110178709,0.0035883444361388683,0.0023926058784127235,0.0004875751619692892,0.0007866023224778473,0.0004069141286890954,0.00039333142922259867
27,0.7896740436553955,0.023680727928876877,0.21116046607494354,0.03021620772778988,0.024935750290751457,0.0013941945508122444,0.0016972956946119666,0.004283472895622253,0.0019267861498519778,0.0046448297798633575,0.0012197043979540467,0.009474299848079681,0.001388627104461193,0.002298555802553892,0.004484834149479866,0.0006035621045157313,0.0010329398792237043,0.0007796632125973701,0.0008370755822397768,0.0005577267147600651,0.00048365999828092754,0.0007189736352302134,0.0014985129237174988,0.000562382279895246,0.0002722794597502798,0.0002816312771756202,0.00030670707928948104,0.00038419116754084826
28,0.9713191986083984,0.0026424871757626534,0.01058350782841444,0.0056852600537240505,0.002173379296436906,0.00032219497370533645,0.0021867570467293262,0.008351133204996586,0.0007470776326954365,0.0031669933814555407,0.00170133204665035,0.002764650620520115,0.00030926751787774265,0.0012431388022378087,0.0015286970883607864,0.0010492446599528193,0.0024456949904561043,0.0014525488950312138,0.002115820301696658,0.0013536149635910988,0.0031553739681839943,0.0020076280925422907,0.0028203590773046017,0.002483644522726536,0.0004720062715932727,0.0006906467606313527,0.00037995443562977016,0.0003860459546558559
29,0.0247749462723732,0.010900543071329594,0.08600892126560211,0.0082332668825984,0.10013644397258759,0.0013003263156861067,0.006261992733925581,0.0031481946352869272,0.9562702178955078,0.0011578171979635954,0.00420305784791708,0.004358693026006222,0.004193843808025122,0.011373026296496391,0.005389002617448568,0.001533925998955965,0.0009548395173624158,0.0018503888277336955,0.0007999734370969236,0.0008380552171729505,0.0007218382670544088,0.0015094394329935312,0.0024520386941730976,0.0014774955343455076,0.00043443890172056854,0.00035827813553623855,0.0003934652777388692,0.0010073449229821563
30,0.8316512703895569,0.002076344331726432,0.03772525489330292,0.021155228838324547,0.00312836654484272,0.00020768042304553092,0.0005173234967514873,0.016875652596354485,0.0006866826443001628,0.007602986879646778,0.0007644217112101614,0.18520161509513855,0.00039627874502912164,0.0009113810956478119,0.0007482172222808003,0.0007810612441971898,0.0009520688327029347,0.0004724469326902181,0.0010682711144909263,0.00038816325832158327,0.0017830270808190107,0.001034105196595192,0.008159875869750977,0.0008368466515094042,0.00020386814139783382,0.00044204690493643284,0.00020861260418314487,0.00023561944544781
31,0.9200619459152222,0.001622040057554841,0.020036039873957634,0.019544528797268867,0.004572397097945213,0.0002659109013620764,0.003174358746036887,0.015666985884308815,0.0005382225499488413,0.007337427232414484,0.0014759619953110814,0.021487582474946976,0.0006533680134452879,0.0006754413479939103,0.0008280976326204836,0.0034482660703361034,0.0009336295770481229,0.00028383356402628124,0.0007858715252950788,0.0005386621342040598,0.0010725805768743157,0.003191725816577673,0.005060735158622265,0.0015334615018218756,0.0002295404119649902,0.0006286063580773771,0.0004060512001160532,0.00018279801588505507
32,0.8017259836196899,0.0032057836651802063,0.06179273501038551,0.01381015032529831,0.006552396807819605,0.0017375139286741614,0.055778369307518005,0.004857244901359081,0.002050311304628849,0.0010835351422429085,0.0349225178360939,0.0008590876241214573,0.0023736469447612762,0.0020455135963857174,0.003599773393943906,0.002615847857668996,0.0012590830447152257,0.0018791212933138013,0.000849710195325315,0.0012080450542271137,0.0015952537069097161,0.0013205084251239896,0.0012230328284204006,0.0038694385439157486,0.0005003492115065455,0.0005022529512643814,0.0008275529835373163,0.00034979122574441135
33,0.02203024923801422,0.7824768424034119,0.08487087488174438,0.0037563808728009462,0.00931958295404911,0.00914095714688301,0.011871475726366043,0.0032793974969536066,0.2016788274049759,0.0007867830572649837,0.1642300933599472,0.0030843298882246017,0.006826599128544331,0.025007935240864754,0.002491291146725416,0.0006649461574852467,0.0012183627113699913,0.010143651627004147,0.0004320641455706209,0.00028679173556156456,0.0014779886696487665,0.0029305345378816128,0.0019835522398352623,0.0028787325136363506,0.0005804327083751559,0.000297357706585899,0.0003261651436332613,0.0005790073773823678
34,0.5317169427871704,0.011886827647686005,0.024371884763240814,0.004977764096111059,0.003254549577832222,0.00010178345837630332,0.003012813162058592,0.005683240946382284,0.0003831374633591622,0.0016146571142598987,0.0007937075570225716,0.004327469039708376,0.00013906405365560204,0.0008350982097908854,0.0013544841203838587,0.004039696417748928,0.0007332981331273913,0.0031306990422308445,0.0013693750370293856,0.0007867927779443562,0.0018629948608577251,0.43023446202278137,0.20606237649917603,0.0016811664681881666,0.00018502557941246778,0.0004038440529257059,0.0003166882961522788,0.00028278338140808046
35,0.0256170816719532,0.8325812816619873,0.11008661240339279,0.014353501610457897,0.011889388784766197,0.002852572128176689,0.007016289047896862,0.0068879383616149426,0.024852992966771126,0.0069630867801606655,0.008796595968306065,0.027396440505981445,0.0016700545093044639,0.0033398880623281,0.0012395089725032449,0.0036114444956183434,0.002021739725023508,0.0074593015015125275,0.0020656795240938663,0.0015530636301264167,0.0031325567979365587,0.03133857622742653,0.47751206159591675,0.0035361500922590494,0.0007592298788949847,0.0011986095923930407,0.001065107760950923,0.0012190347770228982
36,0.29036635160446167,0.003935765940696001,0.01274506188929081,0.01536490861326456,0.07507286965847015,0.00066311692353338,0.0031676862854510546,0.016172116622328758,0.0020692397374659777,0.018430139869451523,0.0026068687438964844,0.00789446011185646,0.0007462590001523495,0.0023394522722810507,0.643491804599762,0.0015665920218452811,0.003908950369805098,0.0030141854658722878,0.003293070010840893,0.0012164819054305553,0.002329956041648984,0.003994622267782688,0.0045922850258648396,0.005019563715904951,0.0006658482016064227,0.0008642120519652963,0.0010266462340950966,0.002004754263907671
37,0.8408284783363342,0.0015633822185918689,0.03562188893556595,0.014787262305617332,0.037601906806230545,0.00040030950913205743,0.0019719593692570925,0.005917132366448641,0.0005467197624966502,0.009631145745515823,0.0012221449287608266,0.009290075860917568,0.0009051213855855167,0.0045281266793608665,0.007635053247213364,0.0008694079588167369,0.005054336506873369,0.0006398710538633168,0.0022911580745130777,0.030718345195055008,0.0010539175709709525,0.0017709899693727493,0.006499298382550478,0.0013459500623866916,0.0006465762853622437,0.0006851298967376351,0.004277231637388468,0.0005923750577494502
38,0.49849945306777954,0.010492377914488316,0.4225001037120819,0.020393267273902893,0.23953169584274292,0.0014227965148165822,0.007082099560648203,0.007848098874092102,0.0005495804944075644,0.004652439616620541,0.002146159764379263,0.017263920977711678,0.0018679073546081781,0.01856187731027603,0.023274661973118782,0.0008618133142590523,0.0009810555493459105,0.0034880072344094515,0.0009710824233479798,0.0017767457757145166,0.0012723911786451936,0.001899070804938674,0.002186122350394726,0.0015923535684123635,0.0003094005223829299,0.0002980593126267195,0.000883422908373177,0.000332429917762056
39,0.9557856917381287,0.0014026459539309144,0.011683600954711437,0.004013505764305592,0.002112113405019045,0.00021346092398744076,0.0032100605312734842,0.00782502070069313,0.0008040311513468623,0.0021574250422418118,0.001626851735636592,0.0018746788846328855,0.0002553928061388433,0.0012645081151276827,0.002160330070182681,0.0010540406219661236,0.001776583376340568,0.0012308635050430894,0.0013846245128661394,0.001036856439895928,0.0031307213939726353,0.003445975948125124,0.0023617169354110956,0.001786071341484785,0.0003424832539167255,0.00048344547394663095,0.0003309812454972416,0.00030597546719945967
