row,neutral,confusion,curiosity,approval,love,realization,disapproval,surprise,disappointment,annoyance,optimism,sadness,caring,fear,anger,excitement,desire,admiration,nervousness,joy,disgust,embarrassment,remorse,amusement,grief,relief,gratitude,pride
11,0.664086639881134,0.2001773715019226,0.04278212785720825,0.12194248288869858,0.0008815439068712294,0.03189026564359665,0.05740936100482941,0.0015263931127265096,0.005607988219708204,0.011372098699212074,0.013045054860413074,0.001311912084929645,0.0020119633991271257,0.000939435325562954,0.0012652206933125854,0.0008399744401685894,0.002179196570068598,0.0014452573377639055,0.0006759139942005277,0.0008323510410264134,0.001013033790513873,0.0005124361487105489,0.0004375722783152014,0.0009185572271235287,0.00025536358589306474,0.0005137331318110228,0.00035095546627417207,0.00017661289894022048
12,0.4795568585395813,0.05919318273663521,0.10083899646997452,0.1721956878900528,0.0007914003217592835,0.023259099572896957,0.006103894207626581,0.004645136184990406,0.0013571622548624873,0.005344226490706205,0.004526927135884762,0.0007492058211937547,0.00222030864097178,0.0005796498735435307,0.0007403083727695048,0.0049345772713422775,0.0009384410222992301,0.003303403267636895,0.0005180241423659027,0.002310850191861391,0.0005445437855087221,0.00038899172795936465,0.0003339855174999684,0.0005696282023563981,0.0002801869122777134,0.0013862446649000049,0.013749721460044384,0.0003266287676524371
13,0.04813471809029579,0.271688312292099,0.6164418458938599,0.10327479243278503,0.004291996825486422,0.012544507160782814,0.005248703993856907,0.009764797054231167,0.0018486141925677657,0.003094189567491412,0.018506983295083046,0.0017601118888705969,0.006121899001300335,0.001454326556995511,0.001080183545127511,0.014679945074021816,0.002686181105673313,0.2082255482673645,0.0011204584734514356,0.0056266807951033115,0.0008919775136746466,0.0005968775367364287,0.0012469859793782234,0.002166635124012828,0.0008115500095300376,0.002001798013225198,0.18839888274669647,0.0008372263400815427
14,0.37907108664512634,0.003311200998723507,0.0014948700554668903,0.10896414518356323,0.0008848828147165477,0.0600791871547699,0.021174892783164978,0.007148110307753086,0.029057811945676804,0.007531203795224428,0.01224761363118887,0.0015425480669364333,0.0008370329160243273,0.0008331179851666093,0.0005924391443841159,0.003091903170570731,0.0013662043493241072,0.5215843915939331,0.00038439323543570936,0.0017853413010016084,0.0015260523650795221,0.001336015877313912,0.0005027951556257904,0.0006660503568127751,0.0006899609579704702,0.0026439325883984566,0.006955516990274191,0.0046290745958685875
15,0.33027052879333496,0.2380690574645996,0.672827959060669,0.009443222545087337,0.0014678695006296039,0.00731598399579525,0.009564791806042194,0.005889940541237593,0.011607133783400059,0.011632259003818035,0.008408253081142902,0.004802465904504061,0.003775203600525856,0.0025616686325520277,0.0024566184729337692,0.0015182566130533814,0.002524864859879017,0.0018798931268975139,0.001299272757023573,0.0007486044778488576,0.0015588009264320135,0.001184715423732996,0.001046968623995781,0.0011856298660859466,0.0005872963229194283,0.0002339925558771938,0.00037747216993011534,6.833594670752063e-05
16,0.062217045575380325,0.01202697865664959,0.01641349121928215,0.8310434222221375,0.00438179774209857,0.019520675763487816,0.004877733998000622,0.0022907829843461514,0.0014849543804302812,0.0035485143307596445,0.03832593560218811,0.0008964672451838851,0.00526468874886632,0.001282147248275578,0.000809274148195982,0.020935647189617157,0.004050210118293762,0.10739043354988098,0.0007134002516977489,0.01046710554510355,0.0010702131548896432,0.0003258220385760069,0.0003815493546426296,0.003038642695173621,0.0003342276031617075,0.0033745798282325268,0.0035857963375747204,0.0017715345602482557
17,0.8230621218681335,0.005702242720872164,0.004424314480274916,0.12480141222476959,0.0004452642460819334,0.019501129165291786,0.0352114774286747,0.002185849705711007,0.003355862107127905,0.041798185557127,0.004754962865263224,0.000606267829425633,0.0013454444706439972,0.0030131139792501926,0.003856418654322624,0.003119194181635976,0.000865264271851629,0.005316818132996559,0.0006085815257392824,0.001415253966115415,0.004632637370377779,0.0008780654170550406,9.329990280093625e-05,0.0019591834861785173,0.00019257827079854906,0.0005958035471849144,0.00015469608479179442,0.0004021481145173311
18,0.705491304397583,0.0357806459069252,0.09091827273368835,0.06368108093738556,0.05808204784989357,0.007096612825989723,0.002086605643853545,0.004387309774756432,0.0019201865652576089,0.0027486085891723633,0.005141786299645901,0.001413837424479425,0.0018795907963067293,0.0016989664873108268,0.001244690385647118,0.013404353521764278,0.002393593080341816,0.007674204185605049,0.0008364800014533103,0.006302575580775738,0.0007229493348859251,0.0002996526309289038,0.00035643859882839024,0.0008821854717098176,0.00030729538411833346,0.0005250247777439654,0.00027680874336510897,0.00029035095940344036
19,0.038394007831811905,0.8452423214912415,0.46086612343788147,0.030773507431149483,0.012805953621864319,0.06201602518558502,0.029040522873401642,0.03601992130279541,0.055399417877197266,0.029182586818933487,0.007418826688081026,0.09353788197040558,0.011648766696453094,0.2967569828033447,0.009557060897350311,0.010976698249578476,0.0031415666453540325,0.012407595291733742,0.17328763008117676,0.009541542269289494,0.008458110503852367,0.016564855352044106,0.011450695805251598,0.004652885720133781,0.009244023822247982,0.0037168797571212053,0.0029040162917226553,0.0009873872622847557
20,0.8461884260177612,0.003696939442306757,0.0027781387325376272,0.1789245903491974,0.0015177237801253796,0.03825503960251808,0.0028989592101424932,0.001356602064333856,0.0034907066728919744,0.0029773644637316465,0.0183812715113163,0.00105925346724689,0.001018883311189711,0.0007130114245228469,0.0003491838288027793,0.005754350684583187,0.005301210563629866,0.004125649109482765,0.0005505134467966855,0.002768959617242217,0.0007623098790645599,0.0003112683189101517,0.00027946048066951334,0.0012605806114152074,0.00026226381305605173,0.0010730773210525513,0.0007329030777327716,0.0006010374054312706
21,0.12548284232616425,0.003794801887124777,0.00757218711078167,0.008846469223499298,0.006630988325923681,0.010034357197582722,0.0046488260850310326,0.0026161116547882557,0.018547289073467255,0.018114782869815826,0.029881227761507034,0.009054134599864483,0.003994964063167572,0.0020327100064605474,0.004035416524857283,0.005066644866019487,0.7947582602500916,0.004784141201525927,0.0018451561918482184,0.0031003791373223066,0.005804133135825396,0.0012782728299498558,0.0034681418910622597,0.004012871067970991,0.0011912300251424313,0.0008981922292150557,0.003061458934098482,0.0006933268741704524
22,0.5386852622032166,0.2705422639846802,0.27573251724243164,0.05694564804434776,0.001713960082270205,0.03255210444331169,0.0041649723425507545,0.004684756509959698,0.0028311361093074083,0.004808488301932812,0.01865847036242485,0.0014181694714352489,0.002657729433849454,0.0009577304590493441,0.0008227473008446395,0.002621119376271963,0.0035838221665471792,0.002100298646837473,0.0008665253408253193,0.0013502852525562048,0.0005276252632029355,0.00042319795466028154,0.0005927870515733957,0.000983407604508102,0.00034110117121599615,0.0004690896312240511,0.000585015572141856,0.00015718051872681826
23,0.023604782298207283,0.005833577364683151,0.004085992928594351,0.015867706388235092,0.0027286976110190153,0.028238045051693916,0.02717677503824234,0.0010394204873591661,0.07901543378829956,0.11173919588327408,0.008637062273919582,0.11864226311445236,0.0073264227248728275,0.0011914904462173581,0.029953381046652794,0.0011430891463533044,0.004097009543329477,0.0015244089299812913,0.0025184503756463528,0.002296922728419304,0.010561874136328697,0.06550005078315735,0.6265682578086853,0.005571676418185234,0.0030139435548335314,0.0016372568206861615,0.014928730204701424,0.0007529294234700501
24,0.40646520256996155,0.09910901635885239,0.028708599507808685,0.13913090527057648,0.0023284913040697575,0.051948945969343185,0.02063846029341221,0.0034043153282254934,0.008777664974331856,0.004373752512037754,0.4827699065208435,0.001435589510947466,0.008138646371662617,0.0010729843052104115,0.0007018783362582326,0.00302947498857975,0.014935112558305264,0.004785067401826382,0.0009218102786689997,0.0017839608481153846,0.0008292204583995044,0.0005872370093129575,0.0016631268663331866,0.0008062169072218239,0.0004325642657931894,0.0010563703253865242,0.0019784762989729643,0.0006009609787724912
25,0.011098735965788364,0.0047672949731349945,0.0018642854411154985,0.04124313220381737,0.0019484300864860415,0.01810513250529766,0.023791376501321793,0.005105545744299889,0.008441359736025333,0.010843445546925068,0.009145730175077915,0.0023600806016474962,0.0026476799976080656,0.0005102049326524138,0.0017536726081743836,0.006442337762564421,0.004966793581843376,0.5109696388244629,0.00035523722181096673,0.015925496816635132,0.0019416228169575334,0.0012529876548796892,0.0016933203442022204,0.0016388694057241082,0.0009419081034138799,0.008457175455987453,0.9335496425628662,0.006612460128962994
26,0.32607409358024597,0.15372781455516815,0.3068050146102905,0.057661354541778564,0.0017094248905777931,0.03717196732759476,0.02466287650167942,0.015070781111717224,0.12863880395889282,0.02272094413638115,0.03222862258553505,0.013767631724476814,0.0032847451511770487,0.002688706386834383,0.0017624316969886422,0.0034807585179805756,0.007811220362782478,0.0044869789853692055,0.0037861319724470377,0.0012005852768197656,0.0016890204278752208,0.002583548193797469,0.001839205389842391,0.0008440493838861585,0.0010786487255245447,0.0010392264230176806,0.00020122948626521975,0.00025071040727198124
27,0.2353818416595459,0.0013532883021980524,0.0005745909293182194,0.273434579372406,0.001142146997153759,0.022466659545898438,0.09604701399803162,0.0007582352845929563,0.03091721422970295,0.31610456109046936,0.01369180902838707,0.0020761112682521343,0.0072914655320346355,0.000666566367726773,0.037821996957063675,0.0009945096680894494,0.0027177976444363594,0.04618126526474953,0.0003437237464822829,0.0013735147658735514,0.009488926269114017,0.0018912237137556076,0.0006506661302410066,0.0009722006507217884,0.0006487697246484458,0.0024220978375524282,0.010578181594610214,0.0035737270954996347
28,0.09348911046981812,0.0029599256813526154,0.00228566350415349,0.08329235762357712,0.0030374310445040464,0.012363162823021412,0.05614519491791725,0.0009648214909248054,0.010087886825203896,0.01651890203356743,0.8076484799385071,0.0028765557799488306,0.2128102332353592,0.0017595330718904734,0.004932646173983812,0.0013711720239371061,0.04955051839351654,0.009124801494181156,0.0008473957423120737,0.00151382468175143,0.0014594870153814554,0.0007267125183716416,0.0050433967262506485,0.000967892468906939,0.0009650440188124776,0.0021872948855161667,0.011770851910114288,0.0017449735896661878
29,0.6262363791465759,0.3244664967060089,0.015847785398364067,0.027505427598953247,0.0022778366692364216,0.012563546188175678,0.014851853251457214,0.0009389431215822697,0.006021546199917793,0.009272266179323196,0.016891054809093475,0.0011700406903401017,0.002246852731332183,0.0013845309149473906,0.0012939138105139136,0.0020846801344305277,0.018587566912174225,0.001384375267662108,0.0010792737593874335,0.0017492955084890127,0.0013630150351673365,0.0004512097511906177,0.0005893894121982157,0.000786005926784128,0.00025462693884037435,0.00044402951607480645,0.0009178547188639641,0.0002400658413534984
30,0.5585376024246216,0.10278170555830002,0.06727832555770874,0.014173959381878376,0.0003678665088955313,0.01579347439110279,0.21241411566734314,0.004479508846998215,0.024501100182533264,0.08801747858524323,0.003546227002516389,0.002542698523029685,0.0014465930871665478,0.0008778416668064892,0.0073549142107367516,0.0006092506228014827,0.0008568766061216593,0.0007416949374601245,0.000757260830141604,0.0005508591420948505,0.0023500267416238785,0.0017647569766268134,0.00036644539795815945,0.0011179412249475718,0.0003891927481163293,0.00026560862897895277,0.00024344281700905412,9.959260205505416e-05
31,0.4746924936771393,0.05842263624072075,0.002765767043456435,0.11988577246665955,0.00044769103988073766,0.03728195279836655,0.07420622557401657,0.0011123414151370525,0.01482166163623333,0.1426444947719574,0.007573344744741917,0.001336549175903201,0.0021444447338581085,0.0017334354342892766,0.01364099234342575,0.0006638877675868571,0.0022368801292032003,0.0013405380304902792,0.001055841101333499,0.0009539129096083343,0.0040041860193014145,0.0011521412525326014,0.00026649259962141514,0.0007554625044576824,0.0003278783115092665,0.0006874828250147402,0.00044754211558029056,0.00045611715177074075
32,0.7212046384811401,0.05904211476445198,0.003044495824724436,0.14005710184574127,0.000445798272266984,0.029285909608006477,0.03227303549647331,0.0006195802707225084,0.005586623214185238,0.026069393381476402,0.010638704523444176,0.0008584382594563067,0.0019683619029819965,0.0012727233115583658,0.0027683288790285587,0.00043206827831454575,0.0011168603086844087,0.0013794912956655025,0.0005224565975368023,0.0005910900072194636,0.0018467289628461003,0.0005429182783700526,0.00026448536664247513,0.00045256494195200503,0.00019488764519337565,0.0004497030458878726,0.00046613949234597385,0.00026166363386437297
33,0.9463720917701721,0.005157063715159893,0.0038011055439710617,0.013444202020764351,0.0009177353349514306,0.012628301978111267,0.002151621738448739,0.0019718045368790627,0.0027361782267689705,0.004346080124378204,0.006215625908225775,0.002223000628873706,0.0011794761521741748,0.0023263278417289257,0.0010554458713158965,0.007023933809250593,0.0035116635262966156,0.0011735304724425077,0.0009206776157952845,0.0032576185185462236,0.0013183350674808025,0.0006517146830447018,0.00047025634557940066,0.0025064728688448668,0.0004957086057402194,0.0006013127858750522,0.0013866625959053636,0.00036231952253729105
34,0.41505759954452515,0.0011914983624592423,0.001338526257313788,0.17367972433567047,0.0018412662902846932,0.009714131243526936,0.009475333616137505,0.0004637906386051327,0.0013761799782514572,0.01421581581234932,0.032133955508470535,0.0015982371987774968,0.4888763725757599,0.0024067917838692665,0.003296062583103776,0.002204162534326315,0.0020676846615970135,0.005240044556558132,0.0019623308908194304,0.0051956563256680965,0.0005351114086806774,0.0004241555870976299,0.0006758203380741179,0.001578033552505076,0.0006154578295536339,0.006069102790206671,0.002136361552402377,0.0011910167522728443
35,0.9604216814041138,0.0015971657121554017,0.0013732688967138529,0.0239579975605011,0.0022414044942706823,0.00877666100859642,0.002727220067754388,0.0009960965253412724,0.0038669307250529528,0.004811453633010387,0.002091572852805257,0.0023129002656787634,0.0008024004637263715,0.0011903390986844897,0.0011821880470961332,0.0035463215317577124,0.0015925748739391565,0.005429483950138092,0.00037658834480680525,0.002681280253455043,0.0018823775462806225,0.0006430573994293809,0.00035934330662712455,0.0019172298489138484,0.00039958281558938324,0.0004986932035535574,0.0007268268382176757,0.0005056931986473501
36,0.31882503628730774,0.2735564112663269,0.20829597115516663,0.035005394369363785,0.0006828005425632,0.021405303850769997,0.2697332203388214,0.008453677408397198,0.08634258061647415,0.10813012719154358,0.005494300741702318,0.005541869439184666,0.0027760311495512724,0.0028937302995473146,0.00763544999063015,0.001547867665067315,0.0012898053973913193,0.0019653020426630974,0.0036279282066971064,0.001177966594696045,0.003564384998753667,0.005719319451600313,0.0008027312578633428,0.001016908441670239,0.0007560036610811949,0.000737024936825037,0.00023827917175367475,0.00021058446145616472
37,0.522259533405304,0.007935646921396255,0.0008935218211263418,0.03968993201851845,0.0009915294358506799,0.037504710257053375,0.4766945242881775,0.0010669621406123042,0.03658749535679817,0.03410864993929863,0.005580499302595854,0.0020049528684467077,0.001103252056054771,0.0005116942338645458,0.001832921989262104,0.001026125974021852,0.004927018191665411,0.002331486204639077,0.0005124547169543803,0.0014860640512779355,0.0023230575025081635,0.0013320448342710733,0.0005944737349636853,0.0014319418696686625,0.000301455263979733,0.0009289502631872892,0.0008919112151488662,0.0004278138803783804
38,0.5372446775436401,0.003914260305464268,0.0012982782209292054,0.028942793607711792,0.00036022771382704377,0.013626622036099434,0.34575197100639343,0.0010159206576645374,0.02217961475253105,0.24452772736549377,0.0034961579367518425,0.0020434539765119553,0.002941913204267621,0.0007631955668330193,0.03732399269938469,0.00047505326801910996,0.0008620696025900543,0.001246543019078672,0.0004335171834100038,0.0004570659948512912,0.006023781839758158,0.002140872413292527,0.0004187597369309515,0.0007350504747591913,0.00032652480877004564,0.0003841822035610676,0.0005864810664206743,0.00033476814860478044
39,0.9318726062774658,0.0024485504254698753,0.0006509002414532006,0.055525101721286774,0.0006321730324998498,0.03379575163125992,0.019495215266942978,0.0005599355790764093,0.009088979102671146,0.010033784434199333,0.004039567895233631,0.003845518222078681,0.0033241920173168182,0.0014582111034542322,0.0010320775909349322,0.0005970171769149601,0.0011397082125768065,0.0015840394189581275,0.0008879902306944132,0.0013719609705731273,0.0015749713638797402,0.0007943246164359152,0.0005766450194641948,0.0009995416039600968,0.0005005949060432613,0.001518126460723579,0.0007221709238365293,0.00042509566992521286
40,0.7226190567016602,0.09731036424636841,0.10266152769327164,0.07467376440763474,0.001031451509334147,0.05461551249027252,0.002835456281900406,0.009449143894016743,0.0060503920540213585,0.005879892501980066,0.004641606006771326,0.00381019851192832,0.0010104760294780135,0.0032357661984860897,0.0007073116721585393,0.0048823789693415165,0.0014706741785630584,0.0020818649791181087,0.002825413830578327,0.0026532665360718966,0.0012465394102036953,0.0013382005272433162,0.0005739469779655337,0.001213947543874383,0.0006980500766076148,0.00115276372525841,0.0003811749047599733,0.00032455744803883135
41,0.9644070267677307,0.003479830687865615,0.0014171325601637363,0.01677320897579193,0.0015661580255255103,0.008595175109803677,0.00428600562736392,0.0009139838512055576,0.0035939100198447704,0.0068952776491642,0.001853599096648395,0.0021561854518949986,0.0008070289622992277,0.0013752189697697759,0.0021745937410742044,0.0014307383680716157,0.0009942244505509734,0.003008703701198101,0.0003312082262709737,0.0013010491384193301,0.0023566028103232384,0.0007065503741614521,0.000352481787558645,0.0017008656868711114,0.00040341715794056654,0.00031168435816653073,0.0007012431742623448,0.00029706271016038954
42,0.45133277773857117,0.0024791851174086332,0.0012686689151450992,0.026261013001203537,0.0023378212936222553,0.05707285925745964,0.03780680149793625,0.0022374591790139675,0.5068832039833069,0.03182308375835419,0.007307249121367931,0.0822129026055336,0.0023123237770050764,0.0011831085430458188,0.001187132322229445,0.001371978665702045,0.0032150123734027147,0.0028824142646044493,0.0037781207356601954,0.0033620670437812805,0.002065899781882763,0.004249634221196175,0.004269781056791544,0.0016841639298945665,0.002100430428981781,0.0036692095454782248,0.0007009805995039642,0.0006771968328393996
43,0.3456542491912842,0.01388043724000454,0.0036977282725274563,0.2938308119773865,0.001908562146127224,0.0301160030066967,0.038131602108478546,0.0011073790956288576,0.006018687505275011,0.011125333607196808,0.01111032348126173,0.0004191537154838443,0.001067307312041521,0.0003626554098445922,0.0011693804990500212,0.0018357787048444152,0.0009959351737052202,0.4780592918395996,0.0001626361918170005,0.001346707227639854,0.0015308018773794174,0.00046031689271330833,0.00022855811403132975,0.0012510474771261215,0.00019530748249962926,0.0006310897297225893,0.0020172123331576586,0.0014078397070989013
44,0.825375497341156,0.004690812435001135,0.001768641290254891,0.15189196169376373,0.001031415187753737,0.02896055020391941,0.007275461219251156,0.0004771315143443644,0.0021509758662432432,0.01097056083381176,0.010595378465950489,0.0007897211471572518,0.003663701470941305,0.0004909570561721921,0.0010179538512602448,0.0036962388549000025,0.0017746675293892622,0.00207757786847651,0.0006210198625922203,0.03594353049993515,0.0005525853484869003,0.00048142342711798847,0.000266606715740636,0.01137529406696558,0.0002485422301106155,0.00371789513155818,0.0006303140544332564,0.000890508817974478
45,0.9135299921035767,0.005920995958149433,0.0014063649578019977,0.05239340290427208,0.0004980514058843255,0.02491789497435093,0.008731072768568993,0.0014189037028700113,0.0024390588514506817,0.004942579660564661,0.0023171238135546446,0.0009617589530535042,0.0005585071048699319,0.0009568120585754514,0.000743230280932039,0.0012907369527965784,0.0004467035469133407,0.0028175883926451206,0.00030983120086602867,0.0010585542768239975,0.0013000755570828915,0.0006021945737302303,0.00024090433726087213,0.0015316592762246728,0.00023246021009981632,0.0004945059190504253,0.0009686097037047148,0.000318293139571324
46,0.45578548312187195,0.3775467872619629,0.006239644717425108,0.11039746552705765,0.0012882788432762027,0.061799537390470505,0.1754479557275772,0.0011877091601490974,0.01605808362364769,0.01618768461048603,0.024860303848981857,0.0017981097334995866,0.003218316473066807,0.0016574037726968527,0.0013497330946847796,0.0008530635386705399,0.003016343107447028,0.0017977332463487983,0.001893064472824335,0.0021784284617751837,0.0016043405048549175,0.0011479755630716681,0.0009933520341292024,0.0012110196985304356,0.00034957638126797974,0.001314193126745522,0.000996755319647491,0.000400164513848722
47,0.7293477058410645,0.11716443300247192,0.03918525576591492,0.11837829649448395,0.0013611277099698782,0.06244519725441933,0.006911368574947119,0.0030961346346884966,0.003393101505935192,0.006385491695255041,0.06628002971410751,0.0007540311780758202,0.0016924282535910606,0.0014797335024923086,0.0008159535937011242,0.005306967068463564,0.00591264059767127,0.0025647555012255907,0.0010339972795918584,0.0021618064492940903,0.0013050353154540062,0.0006153211579658091,0.0004780358576681465,0.0024320129305124283,0.0002875177888199687,0.0008023385307751596,0.0005473449127748609,0.0004594243364408612
48,0.6998709440231323,0.13033372163772583,0.16200417280197144,0.056855715811252594,0.0007290106150321662,0.029876187443733215,0.018080439418554306,0.0051633622497320175,0.01528083998709917,0.013869085349142551,0.011213287711143494,0.0030816583894193172,0.002610074356198311,0.0014941029949113727,0.001251619542017579,0.0014303835341706872,0.0019471620908007026,0.0016710445052012801,0.0013811258831992745,0.0010392317781224847,0.0009751400211825967,0.0010934763122349977,0.0006203859811648726,0.0007655162480659783,0.0004994429182261229,0.0007424608338624239,0.00020624893659260124,0.0001838723837863654
49,0.6603522896766663,0.12298566102981567,0.07700949162244797,0.12375419586896896,0.0008402141975238919,0.08614875376224518,0.013699280098080635,0.005412131082266569,0.017955973744392395,0.015392937697470188,0.016863513737916946,0.0038617784157395363,0.0018741498934105039,0.0029353550635278225,0.0010950090363621712,0.002501959912478924,0.0019480072660371661,0.0022328724153339863,0.002624379936605692,0.0015386876184493303,0.0017785667441785336,0.0018382935086265206,0.0007241519051603973,0.000992857152596116,0.0006659154896624386,0.0011166996555402875,0.00016771958325989544,0.00034103484358638525
50,0.6124086380004883,0.003229687921702862,0.004661441780626774,0.07259371131658554,0.00231675012037158,0.010693803429603577,0.004110370296984911,0.000521965092048049,0.003558296477422118,0.004608130548149347,0.18598122894763947,0.0009432435035705566,0.006023830268532038,0.0006129651446826756,0.0008561754948459566,0.0030637343879789114,0.16762621700763702,0.00396783696487546,0.0003732166369445622,0.0015909449430182576,0.0007898712647147477,0.00019536615582183003,0.0005435245693661273,0.0014668396906927228,0.0002699625911191106,0.0006091874092817307,0.002148449420928955,0.0004952150629833341
51,0.9430123567581177,0.007079943548887968,0.003524416359141469,0.024255618453025818,0.0005033530760556459,0.022296322509646416,0.002461889758706093,0.001116741681471467,0.0025188170839101076,0.0076741063967347145,0.0038985037244856358,0.0011495775543153286,0.0010584036353975534,0.0007804384804330766,0.0010003423085436225,0.0013757416745647788,0.00125141441822052,0.0014710725517943501,0.00044247147161513567,0.001210242509841919,0.0011180349392816424,0.0005049393512308598,0.0002850223972927779,0.002432954730466008,0.00025181047385558486,0.00040068826638162136,0.00043959205504506826,0.00024020709679462016
