row,gratitude,neutral,approval,disapproval,caring,optimism,realization,annoyance,admiration,relief,joy,confusion,excitement,desire,disappointment,pride,curiosity,anger,remorse,sadness,love,amusement,disgust,surprise,embarrassment,fear,grief,nervousness
21,0.9914862513542175,0.010860663838684559,0.02550843544304371,0.004958674777299166,0.0036616045981645584,0.021995726972818375,0.010499168187379837,0.005017868243157864,0.00864036288112402,0.003221043385565281,0.0034899204038083553,0.015229658223688602,0.002342855790629983,0.0018703234381973743,0.0018600798211991787,0.0006284757400862873,0.004138953052461147,0.0011462768306955695,0.0019745444878935814,0.0016661324771121144,0.0014091662596911192,0.0023032440803945065,0.0009998745517805219,0.0020715580321848392,0.000714321038685739,0.000700084026902914,0.0005862147663719952,0.00036493901279754937
22,0.0005011425237171352,0.8892143368721008,0.0727037861943245,0.004701714031398296,0.0005630417144857347,0.0036456906236708164,0.05203193053603172,0.00838243868201971,0.0026323948986828327,0.0005209855735301971,0.0009282447281293571,0.0063432869501411915,0.0008945389417931437,0.0007648963946849108,0.0034656557254493237,0.00034549488918855786,0.0014174721436575055,0.0008361588115803897,0.00027153801056556404,0.0012331482721492648,0.0010452269343659282,0.0014491823967546225,0.002193214138969779,0.0011409166036173701,0.0006672280142083764,0.0007740396540611982,0.00023092643823474646,0.0003157690807711333
23,0.0019522615475580096,0.26810529828071594,0.35006892681121826,0.0023673635441809893,0.001497602672316134,0.020580945536494255,0.02265935018658638,0.002319689141586423,0.01215712446719408,0.004309958312660456,0.07940000295639038,0.004074276424944401,0.16410574316978455,0.00628496240824461,0.0012100385501980782,0.001788914785720408,0.006019372493028641,0.0005609475774690509,0.0003223544335924089,0.0008871225290931761,0.004750638734549284,0.010022186674177647,0.0006751128239557147,0.003380202455446124,0.0003742618137039244,0.0008304477669298649,0.000326932524330914,0.0009279241203330457
24,0.38470712304115295,0.08188047260046005,0.02735517919063568,0.24420414865016937,0.002349588554352522,0.004703298211097717,0.014221148565411568,0.02404733933508396,0.0018122594337910414,0.0014741352060809731,0.002171042375266552,0.2574959695339203,0.0020762349013239145,0.001389947603456676,0.006073310039937496,0.0002720485208556056,0.06492315232753754,0.003588553750887513,0.0020493154879659414,0.0011758622713387012,0.0010792120592668653,0.002279358683153987,0.0026860814541578293,0.004122857935726643,0.002252920065075159,0.0009231766453012824,0.00040027155773714185,0.0005731056444346905
25,0.002730275969952345,0.04566790908575058,0.027764542028307915,0.03521145135164261,0.010316471569240093,0.6381820440292358,0.013198678381741047,0.014024749398231506,0.007901125587522984,0.0011997334659099579,0.005104610696434975,0.003677146043628454,0.0042460304684937,0.3146108090877533,0.08898293226957321,0.0014154156669974327,0.002256965497508645,0.006221442949026823,0.0099351666867733,0.013804598711431026,0.38676750659942627,0.002419367665424943,0.005834249313920736,0.003101946320384741,0.0014293655985966325,0.0034758069086819887,0.0013943000230938196,0.0017618604470044374
26,0.03688298165798187,0.014317367225885391,0.1275186687707901,0.007091581355780363,0.10276763886213303,0.044658251106739044,0.007848259061574936,0.006005776114761829,0.49286535382270813,0.039069805294275284,0.8268741965293884,0.0020572158973664045,0.023824414238333702,0.007646974176168442,0.002272010548040271,0.021570684388279915,0.0017796201864257455,0.003193366341292858,0.0015870390925556421,0.0039774575270712376,0.07723674923181534,0.01038860809057951,0.0007214201032184064,0.001181126688607037,0.0007593752816319466,0.000841526547446847,0.001822758698835969,0.0016483134822919965
27,0.0008938973769545555,0.7343968152999878,0.054429855197668076,0.018925361335277557,0.001447471440769732,0.004528386984020472,0.016565360128879547,0.006456490606069565,0.004868378397077322,0.0004106505948584527,0.0007620887481607497,0.13500386476516724,0.0014404578832909465,0.0006274792249314487,0.003191800555214286,0.00020416070765350014,0.10958844423294067,0.0009897659765556455,0.00036074750823900104,0.0010807758662849665,0.0008573470404371619,0.0006378492689691484,0.0008173227543011308,0.0057868268340826035,0.0005040475516580045,0.0006401229184120893,0.00028347739134915173,0.000355214171577245
28,0.0017092647030949593,0.45884013175964355,0.48580193519592285,0.1161801815032959,0.004652136936783791,0.00919988565146923,0.04465538263320923,0.020014680922031403,0.006534012965857983,0.0029414112213999033,0.0018431802745908499,0.006182556971907616,0.0008127046166919172,0.0011754704173654318,0.005669005215167999,0.001035549445077777,0.0009615829330869019,0.001610091421753168,0.0003132139681838453,0.0010240732226520777,0.0006297663785517216,0.0006607616669498384,0.000866157584823668,0.0007219259859994054,0.000518936722073704,0.0005970496567897499,0.00028277665842324495,0.0005350596620701253
29,0.9906545281410217,0.007029466796666384,0.014407414011657238,0.0033490462228655815,0.0018656986067071557,0.005743633955717087,0.007084185723215342,0.005688481964170933,0.0055341883562505245,0.002137472853064537,0.003302514785900712,0.0024815897922962904,0.0021170659456402063,0.0010002227500081062,0.0017532394267618656,0.0005221128230914474,0.0014042978873476386,0.0013767790514975786,0.0017469930462539196,0.0020508470479398966,0.0014689336530864239,0.0027463051956146955,0.0012394647346809506,0.0016663054702803493,0.0006755630602128804,0.000506100186612457,0.00041071148007176816,0.00020333137945272028
30,0.0011626380728557706,0.5169054865837097,0.5335391163825989,0.0036093604285269976,0.0009335179347544909,0.007257666904479265,0.019296567887067795,0.004595994483679533,0.006548335310071707,0.0005960966809652746,0.0011040421668440104,0.0027918079867959023,0.0015614792937412858,0.000895128061529249,0.0011787253897637129,0.0003380999551154673,0.0021488266065716743,0.0008099168189801276,0.00017006332927849144,0.00046192080480977893,0.0012349430471658707,0.0013832367258146405,0.0008224588236771524,0.0007804043125361204,0.00018592982087284327,0.0003112561535090208,0.0001237949327332899,0.00014965720765758306
