row,neutral,excitement,joy,gratitude,approval,realization,optimism,desire,surprise,confusion,admiration,curiosity,love,annoyance,relief,disappointment,amusement,sadness,caring,fear,disapproval,pride,nervousness,disgust,embarrassment,grief,anger,remorse
32,0.03186936676502228,0.006325411610305309,0.006938467267900705,0.003999470733106136,0.03408088535070419,0.019355885684490204,0.11926852911710739,0.059757161885499954,0.006745634600520134,0.009436137974262238,0.2746523320674896,0.00608687661588192,0.025883730500936508,0.046847522258758545,0.002755705965682864,0.6728160977363586,0.001213064999319613,0.03144466504454613,0.004361033905297518,0.0018012200016528368,0.14821362495422363,0.004135295283049345,0.002441168064251542,0.006110298912972212,0.0035016443580389023,0.003309214022010565,0.006309893447905779,0.007551542483270168
33,0.8432380557060242,0.0005123594310134649,0.0006437144475057721,0.0008456071373075247,0.011864905245602131,0.007964247837662697,0.003282173303887248,0.002083570696413517,0.0005560263525694609,0.001501473831012845,0.0010463688522577286,0.0008190200896933675,0.00035582156851887703,0.083744116127491,0.00039199975435622036,0.015294666402041912,0.0014233236433938146,0.003128515323624015,0.002623962936922908,0.0007935015019029379,0.13074439764022827,0.00023685285123065114,0.00032182075665332377,0.003959523513913155,0.0010796829592436552,0.0004172037879470736,0.012554457411170006,0.00046707241563126445
34,0.5287091732025146,0.006827093195170164,0.0026817992329597473,0.0014808005653321743,0.39502590894699097,0.02928372658789158,0.020979400724172592,0.0023055397905409336,0.0017245435155928135,0.0006334842764772475,0.03245459496974945,0.0003764499560929835,0.0003549093962647021,0.05072757601737976,0.002585114212706685,0.007336378563195467,0.001237765303812921,0.0006262673414312303,0.002037162659689784,0.0007844794308766723,0.007375855930149555,0.004270046483725309,0.00033853668719530106,0.002511480124667287,0.000901728926692158,0.00029024138348177075,0.004178645089268684,0.00019940317724831402
35,0.6521927118301392,0.004199475049972534,0.0013908505206927657,0.0005349546554498374,0.021860772743821144,0.008703416213393211,0.00342542608268559,0.0014690994285047054,0.005247349385172129,0.2110656350851059,0.00397648848593235,0.3210180401802063,0.0026859831996262074,0.003697185544297099,0.0002714831498451531,0.001683814451098442,0.0011040110839530826,0.00134981086011976,0.0014523648424074054,0.0012482003076002002,0.002441640477627516,0.00012663737288676202,0.000635152799077332,0.0007854184950701892,0.00046560613554902375,0.0003083857009187341,0.0010462207719683647,0.0004675503878388554
36,0.07172183692455292,0.0034902188926935196,0.06311021000146866,0.0016461664345115423,0.031986963003873825,0.13786014914512634,0.011044318787753582,0.0017986977472901344,0.005023475270718336,0.0036732382141053677,0.011839188635349274,0.0013814481208100915,0.002214154228568077,0.017181983217597008,0.003928387071937323,0.0048415781930089,0.8731533885002136,0.00255808443762362,0.002006030175834894,0.0010481002973392606,0.006156072020530701,0.0013768498320132494,0.0011756221065297723,0.0023855133913457394,0.003886763472110033,0.0008385904948227108,0.0024925973266363144,0.00118641450535506
37,0.054855599999427795,0.026298947632312775,0.004115444608032703,0.0021734340116381645,0.00933719240128994,0.015153135173022747,0.013064728118479252,0.002664298517629504,0.7609667181968689,0.04083193093538284,0.018669789656996727,0.36019885540008545,0.006423475220799446,0.0062755378894507885,0.0009840745478868484,0.010004050098359585,0.002928165253251791,0.0023687693756073713,0.0017583081498742104,0.002850394695997238,0.005984007380902767,0.0004024121444672346,0.0014198526041582227,0.0018020356073975563,0.0021702502854168415,0.0013351902598515153,0.0028041903860867023,0.0009887118358165026
38,0.8608667850494385,0.000640853017102927,0.0004896108875982463,0.0002982259029522538,0.0069232056848704815,0.013815587386488914,0.002597089856863022,0.0007589791784994304,0.0041916160844266415,0.014530184678733349,0.0008218555594794452,0.011913181282579899,0.00036140912561677396,0.058572329580783844,0.00016983126988634467,0.007464044727385044,0.0019448865205049515,0.0015045281033962965,0.0005658093723468482,0.00045574165415018797,0.008396763354539871,0.0001074778992915526,0.0002658670418895781,0.0020427503623068333,0.0009522942709736526,0.0003006866027135402,0.005409683100879192,0.00022262446873355657
39,0.785133421421051,0.0003172860888298601,0.0006386254099197686,0.0007659774273633957,0.03212214261293411,0.03836376965045929,0.0033027627505362034,0.000685437407810241,0.0006248971913009882,0.002824012888595462,0.0010545107070356607,0.00046544260112568736,0.00035250766086392105,0.07044689357280731,0.0006388966576196253,0.020938418805599213,0.0014620627043768764,0.0023022263776510954,0.0012757338117808104,0.0005102017894387245,0.1373668909072876,0.0003400049463380128,0.000355029507772997,0.0023915499914437532,0.0018474507378414273,0.0003487303911242634,0.003943299409002066,0.0007012292044237256
40,0.8390929698944092,0.016754567623138428,0.011245674453675747,0.001973625971004367,0.0771201029419899,0.00612088106572628,0.0026177209801971912,0.0024138442240655422,0.0009658433264121413,0.0006026050541549921,0.05219067633152008,0.0010891685960814357,0.0032378509640693665,0.003807197092100978,0.0010458510369062424,0.0020500507671386003,0.0017337366007268429,0.0007938206545077264,0.0009233798482455313,0.0003471185627859086,0.0012359145330265164,0.0023182055447250605,0.00015357132360804826,0.0011238170554861426,0.0003561319026630372,0.00026719048037193716,0.0009244828834198415,0.00024299828510265797
41,0.8658434152603149,0.0008859614608809352,0.0010660493280738592,0.0016400557942688465,0.01833915151655674,0.027105845510959625,0.015450715087354183,0.0034724886063486338,0.0017887597205117345,0.0021164193749427795,0.0033213053829967976,0.001068491954356432,0.0006311616743914783,0.005325282923877239,0.0009555298602208495,0.013264602981507778,0.0012734477641060948,0.005920976400375366,0.0014385106042027473,0.0010471920249983668,0.004380607977509499,0.0005249992827884853,0.0006183490622788668,0.0012067011557519436,0.0007671257480978966,0.0006774095236323774,0.0006670979200862348,0.0017942659324035048
42,0.3220951557159424,0.003536420175805688,0.0035091747995465994,0.0006577972089871764,0.019283205270767212,0.07187311351299286,0.023791149258613586,0.019545625895261765,0.00483478931710124,0.004251671023666859,0.0009589032852090895,0.0011213361285626888,0.0004827463999390602,0.4128035008907318,0.0016830852255225182,0.11430636048316956,0.0038459619972854853,0.0042451112531125546,0.0013575125485658646,0.0014579764101654291,0.03411134332418442,0.0012391519267112017,0.001798984594643116,0.00785110704600811,0.006035793572664261,0.0006355363875627518,0.03274046257138252,0.0011768641415983438
43,0.5298234820365906,0.0004926369292661548,0.0009897060226649046,0.0014312602579593658,0.04795718938112259,0.1530008763074875,0.002818616107106209,0.0009092517429962754,0.0020431079901754856,0.0061990912072360516,0.0017953080823644996,0.000650999485515058,0.0006491535459645092,0.11443918198347092,0.0014532662462443113,0.07868174463510513,0.0016056509921327233,0.003937411587685347,0.0006655342294834554,0.0006992119015194476,0.09446609020233154,0.0007425276562571526,0.0007987471180967987,0.009245600551366806,0.008555134758353233,0.000590866431593895,0.003047617617994547,0.001096775522455573
44,0.6770890951156616,0.00046992674469947815,0.0006302876281552017,0.0006533315754495561,0.01660969667136669,0.012034102343022823,0.0020434539765119553,0.0011786147952079773,0.0006586239906027913,0.001001571654342115,0.0026431772857904434,0.00045998417772352695,0.0006335708894766867,0.32183194160461426,0.00041242619045078754,0.04444430023431778,0.0020454884506762028,0.003957667853683233,0.0009175429004244506,0.0006996001466177404,0.04301906004548073,0.0005337063339538872,0.0003126187948510051,0.02274462580680847,0.004257868975400925,0.00045181336463429034,0.03920590877532959,0.0005818850477226079
45,0.965868353843689,0.0013222981942817569,0.0010904475348070264,0.0007565179257653654,0.009837386198341846,0.004915905185043812,0.0025461961049586535,0.0010023558279499412,0.0008267478551715612,0.002979797078296542,0.0017945647705346346,0.0018779999809339643,0.0006724941194988787,0.011052170768380165,0.00021933850075583905,0.0026069306768476963,0.0019956373143941164,0.001674683066084981,0.0013741218717768788,0.001077340915799141,0.004009678028523922,0.00022032068227417767,0.0002958981494884938,0.0016924659721553326,0.0005642359610646963,0.00033496253308840096,0.004793820437043905,0.00029164660372771323
46,0.0881141945719719,0.0033617601729929447,0.0012216897448524833,0.0018295688787475228,0.09425701200962067,0.008770270273089409,0.007338191382586956,0.0017123747384175658,0.004726949147880077,0.2276216447353363,0.39405742287635803,0.3774193227291107,0.006025106646120548,0.02639809623360634,0.00047646163147874177,0.014089919626712799,0.0010135917691513896,0.0017641974845901132,0.003265957348048687,0.0008427181746810675,0.08828366547822952,0.000524107541423291,0.0005123066948726773,0.004273121245205402,0.0014659557491540909,0.00045941933058202267,0.007412564940750599,0.0009707679273560643
47,0.10209350287914276,0.0008367785485461354,0.0010351588716730475,0.0013696522219106555,0.008618097752332687,0.005047930404543877,0.002431062050163746,0.0015289532020688057,0.0013010541442781687,0.0025170601438730955,0.0027800125535577536,0.0018707063281908631,0.0006521856412291527,0.5988619327545166,0.0002527167380321771,0.022948330268263817,0.005673352628946304,0.0021205118391662836,0.0009525138302706182,0.0007254957454279065,0.043939508497714996,0.00044019107008352876,0.0003552700800355524,0.06765806674957275,0.0042138369753956795,0.00029345424263738096,0.3044710159301758,0.00037481795880012214
48,0.20914840698242188,0.0023610552307218313,0.0013379723532125354,0.000979251810349524,0.033573031425476074,0.013347390107810497,0.010504717007279396,0.0020689130760729313,0.0066179875284433365,0.27124708890914917,0.00548919104039669,0.11303780972957611,0.0018526396015658975,0.05955122038722038,0.0006705182022415102,0.06766343116760254,0.0009468415519222617,0.0031265942379832268,0.0032882452942430973,0.0010685236193239689,0.6103007197380066,0.00023915429483167827,0.0012078362051397562,0.002316588070243597,0.0018284573452547193,0.00045118568232282996,0.0057485345751047134,0.001171577489003539
49,0.46886488795280457,0.0008226759964600205,0.0007548313587903976,0.0008799612405709922,0.15836560726165771,0.026847925037145615,0.005028588231652975,0.0015646502142772079,0.0012653254671022296,0.005055403336882591,0.008559192530810833,0.0008383200038224459,0.000640413723886013,0.09506446123123169,0.0009788194438442588,0.03952787071466446,0.0005994141683913767,0.001110944664105773,0.0012877518311142921,0.00037680292734876275,0.3165791630744934,0.0007192686898633838,0.0003206747060175985,0.0037097774911671877,0.0010691757779568434,0.00025976827600970864,0.0037102748174220324,0.00031226553255692124
