row,confusion,neutral,approval,disapproval,realization,curiosity,annoyance,optimism,disappointment,joy,caring,desire,anger,nervousness,relief,excitement,admiration,surprise,sadness,fear,disgust,love,embarrassment,amusement,gratitude,remorse,pride,grief
11,0.004320559091866016,0.2998126447200775,0.15313675999641418,0.43683549761772156,0.01805117540061474,0.0013864883221685886,0.06912331283092499,0.013085179962217808,0.029717817902565002,0.001571273896843195,0.0021952895913273096,0.018384868279099464,0.0045277439057827,0.0003561049234122038,0.0010013420833274722,0.001742090447805822,0.029745159670710564,0.00074899842729792,0.0013918377226218581,0.0003955759748350829,0.003214508295059204,0.0021220652852207422,0.0007244991138577461,0.000822749687358737,0.0017264113994315267,0.0004398756136652082,0.0012406199239194393,0.0002876940998248756
12,0.05043516680598259,0.5182766318321228,0.04932832345366478,0.45636633038520813,0.015787271782755852,0.01114026177674532,0.058880288153886795,0.004772646352648735,0.02391413226723671,0.0006120976759120822,0.0011042262194678187,0.0011287991655990481,0.003965751267969608,0.00036344901309348643,0.00031887873774394393,0.0006846970645710826,0.002135351300239563,0.0014555493835359812,0.0011242491891607642,0.00035837735049426556,0.0021401471458375454,0.0005821179947815835,0.001080086687579751,0.0010154804913327098,0.0004960983642376959,0.0004344142507761717,0.0001676658575888723,0.00021949163055978715
13,0.003848990658298135,0.4899425506591797,0.605931282043457,0.010517790913581848,0.05523631349205971,0.0012977194273844361,0.011936446651816368,0.05067293345928192,0.0032667089253664017,0.0012036109110340476,0.008096088655292988,0.002783916424959898,0.0009763551061041653,0.00043197168270125985,0.0021722265519201756,0.0008716201991774142,0.008790855295956135,0.0004683725128415972,0.0006814548978582025,0.0006400765851140022,0.0009474814287386835,0.0008684583590365946,0.0003530191897880286,0.000875112775247544,0.0018490315414965153,0.0003615940222516656,0.0008577322587370872,0.000260232831351459
14,0.004871149081736803,0.06169430911540985,0.11746227741241455,0.379974365234375,0.01953204721212387,0.0014314313884824514,0.1415388435125351,0.007067173719406128,0.3786095380783081,0.007487030699849129,0.0030083521269261837,0.009804954752326012,0.009226132184267044,0.0012653899611905217,0.003252800554037094,0.0029093646444380283,0.010177292861044407,0.0014820173382759094,0.0183413028717041,0.00048409958253614604,0.010576535016298294,0.0751609280705452,0.004546640440821648,0.0017617985140532255,0.003172556171193719,0.004577695392072201,0.0013784432085230947,0.0009597057360224426
15,0.0447385348379612,0.8066481351852417,0.1045495942234993,0.02579319477081299,0.016756484284996986,0.018375013023614883,0.008483129553496838,0.029397038742899895,0.002280578948557377,0.0009736439678817987,0.0068567958660423756,0.0030598044395446777,0.0009588347165845335,0.0003153448924422264,0.0005492066848091781,0.0007898998446762562,0.0014125771122053266,0.0005251792026683688,0.0005888947052881122,0.0003883947792928666,0.0005820287042297423,0.0010290311183780432,0.00020975244115106761,0.0009476655395701528,0.0009143318166024983,0.0003652075247373432,0.00019532872829586267,0.0001685357274254784
16,0.030099501833319664,0.6449938416481018,0.08230605721473694,0.19211454689502716,0.08834277838468552,0.0014362041838467121,0.01842181198298931,0.004264290444552898,0.010278036817908287,0.0006049103103578091,0.0008750636479817331,0.0006715446361340582,0.0014355662278831005,0.0003641827788669616,0.0006516702705994248,0.00048058139509521425,0.002452554414048791,0.0016216626390814781,0.0010693505173549056,0.0005251378752291203,0.0014018246438354254,0.0005692908889614046,0.0009506077622063458,0.0008016507490538061,0.0015967610524967313,0.0004628614115063101,0.00033259190968237817,0.0002641678147483617
17,0.00236409530043602,0.9644970297813416,0.015688208863139153,0.0025847675278782845,0.00497888308018446,0.001816907781176269,0.008969482034444809,0.002772201783955097,0.001975475111976266,0.00112148467451334,0.0016025649383664131,0.0015696072950959206,0.0024301025550812483,0.00022132309095468372,0.0002514256630092859,0.001486029359512031,0.001999803353101015,0.0005485268193297088,0.0011148969642817974,0.0007482949295081198,0.0017645108746364713,0.001152285491116345,0.0004494278982747346,0.0018464185995981097,0.0009147286764346063,0.0003078842128161341,0.0002361470542382449,0.00025515721063129604
18,0.0019406252540647984,0.3651909828186035,0.3094036877155304,0.005610826425254345,0.03471848741173744,0.0015793668571859598,0.003862121608108282,0.049076229333877563,0.004228213336318731,0.00666359206661582,0.0008344459347426891,0.01369757391512394,0.0004623316053766757,0.0007599536911584437,0.0017617774428799748,0.027824919670820236,0.09622974693775177,0.003243878483772278,0.0007134525803849101,0.0029350006952881813,0.0013056539464741945,0.0016350385267287493,0.00042339388164691627,0.002168774139136076,0.0011994255473837256,0.0001892819709610194,0.0036299023777246475,0.000333214586135
19,0.010861237533390522,0.4330630600452423,0.26766443252563477,0.3506229519844055,0.030296068638563156,0.00179012690205127,0.05588553845882416,0.00765874283388257,0.0136395413428545,0.0012932675890624523,0.0018396710511296988,0.0017734403954818845,0.003577571362257004,0.0003222640953026712,0.0008278184104710817,0.0009063459583558142,0.005750483367592096,0.0008202954777516425,0.0008546997560188174,0.00032372461282648146,0.0022040389012545347,0.003318340750411153,0.0007265564054250717,0.0011376473121345043,0.000754237815272063,0.0003129602409899235,0.0005794316530227661,0.00020779945771209896
20,0.04782361537218094,0.32994821667671204,0.09291156381368637,0.04007844254374504,0.06578683108091354,0.002516819629818201,0.014969399198889732,0.014404957182705402,0.005069369450211525,0.1558827906847,0.0027120201848447323,0.001639966038055718,0.0012994775315746665,0.0013014432042837143,0.007800085470080376,0.002936725737527013,0.004268049728125334,0.0009704295080155134,0.0011683928314596415,0.0005145929753780365,0.0009670868166722357,0.0010457539465278387,0.0013750526122748852,0.2515444755554199,0.002042908687144518,0.0004942391533404589,0.0011522377608343959,0.00037567687104456127
21,0.007590512745082378,0.11976131796836853,0.8430377244949341,0.06743286550045013,0.022836672142148018,0.0025795407127588987,0.014013472013175488,0.01544212270528078,0.0034064012579619884,0.002661015372723341,0.003644178854301572,0.0024422400165349245,0.001788982772268355,0.0003654816246125847,0.0020655211992561817,0.001945960451848805,0.01130378432571888,0.0007598205120302737,0.0009146350203081965,0.0006571969133801758,0.0016523305093869567,0.0036056016106158495,0.000500075810123235,0.001615016022697091,0.00264051859267056,0.00045421477989293635,0.0007659092079848051,0.00023030331067275256
22,0.0025278846733272076,0.7232613563537598,0.06902693957090378,0.04291866347193718,0.017952224239706993,0.0014297902816906571,0.12245259433984756,0.017315836623311043,0.023076243698596954,0.0012924167094752192,0.010762888006865978,0.028279008343815804,0.005932236090302467,0.0005697153974324465,0.0010047877440229058,0.0007037591421976686,0.00142950180452317,0.0002814825566019863,0.0030332161113619804,0.0004187353770248592,0.0025044959038496017,0.0005630538216792047,0.0006514615961350501,0.0008489163010381162,0.000538105086889118,0.00048542642616666853,0.0005462845438160002,0.00039993837708607316
23,0.007350522093474865,0.16205646097660065,0.06321350485086441,0.45852130651474,0.016141744330525398,0.0010816761059686542,0.04925750941038132,0.0034894412383437157,0.025171084329485893,0.15571002662181854,0.006879739463329315,0.0022327653132379055,0.005226890090852976,0.001199435326270759,0.012409594841301441,0.003527502529323101,0.005295481067150831,0.0011144429445266724,0.005567939020693302,0.000482306961202994,0.0017270836979150772,0.003988995216786861,0.001736739999614656,0.0037462818436324596,0.007072907872498035,0.0010641386033967137,0.001759031438268721,0.0008237619767896831
24,0.043876901268959045,0.11244112253189087,0.5182487964630127,0.0678023099899292,0.03610701858997345,0.07088841497898102,0.00924732256680727,0.013682223856449127,0.10954250395298004,0.0017113554058596492,0.011306198313832283,0.003836661810055375,0.0012448972556740046,0.003332078456878662,0.00325050693936646,0.0020173611119389534,0.0549580417573452,0.0020222978200763464,0.07242833077907562,0.0021712779998779297,0.001630508340895176,0.014739550650119781,0.0017632364761084318,0.0006125312647782266,0.0011355549795553088,0.005720143672078848,0.000719057978130877,0.002528294688090682
25,0.00425456278026104,0.7538361549377441,0.17673784494400024,0.012458820827305317,0.028353918343782425,0.0012304461561143398,0.01227816753089428,0.061233460903167725,0.002497838344424963,0.0009035302791744471,0.011572780087590218,0.009099128656089306,0.001167292706668377,0.0003140697372145951,0.0010975729674100876,0.0007869115797802806,0.002223432529717684,0.0003589482221286744,0.000516502361278981,0.0004812992992810905,0.0010556802153587341,0.001001675147563219,0.00027504301397129893,0.0009527081274427474,0.0018841990968212485,0.0004793477419298142,0.0004944300162605941,0.00020909610611852258
26,0.025561898946762085,0.06322877109050751,0.37040743231773376,0.01234198734164238,0.027169305831193924,0.03395463898777962,0.00943650770932436,0.00524177448824048,0.0077432906255126,0.007580372039228678,0.0015989860985428095,0.0017302187625318766,0.0031159294303506613,0.0004580120148602873,0.0009454528335481882,0.008886902593076229,0.5622711777687073,0.007681760936975479,0.0014009884325787425,0.0008026268915273249,0.0018965218914672732,0.37539130449295044,0.0010137081844732165,0.00200696405954659,0.0006764131248928607,0.00061081035528332,0.00178582314401865,0.00047061932855285704
27,0.0027302424423396587,0.6598257422447205,0.22251544892787933,0.08662506937980652,0.027450328692793846,0.0005930837942287326,0.018195820972323418,0.005637079011648893,0.006333904806524515,0.0005625541671179235,0.0015934851253405213,0.0010616719955578446,0.0016313493251800537,0.0001464920351281762,0.0006275952910073102,0.0005560456775128841,0.025084620341658592,0.00039039799594320357,0.000692675996106118,0.00029566523153334856,0.0015507384669035673,0.0010171724716201425,0.0003595542220864445,0.0004526386910583824,0.00212457193993032,0.00026683660689741373,0.0006319601088762283,0.00017406551341991872
28,0.18617239594459534,0.6587806344032288,0.07993190735578537,0.04582570493221283,0.027033228427171707,0.11340451240539551,0.008482703939080238,0.005096908658742905,0.005257187876850367,0.0006704994011670351,0.0011851127492263913,0.0017089458415284753,0.0009957838337868452,0.0005772567237727344,0.00036794960033148527,0.0014620904112234712,0.0035668855998665094,0.003381323767825961,0.0013493038713932037,0.0008603963069617748,0.0012682974338531494,0.0010153662879019976,0.0006043582106940448,0.0006061626481823623,0.0003096835280302912,0.0003696296189446002,0.00015444360906258225,0.0002665802894625813
29,0.0942997857928276,0.45917442440986633,0.087750144302845,0.04673369973897934,0.1459732949733734,0.00342192011885345,0.04642561450600624,0.004246631171554327,0.029599877074360847,0.035314060747623444,0.001486331457272172,0.0007452150457538664,0.0024807953741401434,0.0038693102542310953,0.012545033358037472,0.0018470778595656157,0.0025284786242991686,0.004504702519625425,0.0028699873946607113,0.0012991497060284019,0.0012070093071088195,0.0007644883007742465,0.0034297751262784004,0.0022679090034216642,0.0036199719179421663,0.0009869744535535574,0.0020522254053503275,0.0009049209184013307
30,0.8510047197341919,0.1843278408050537,0.016237065196037292,0.015536812134087086,0.07335460931062698,0.0976061001420021,0.01911407895386219,0.005518333986401558,0.009566223248839378,0.0030840293038636446,0.0009647149126976728,0.0011573468800634146,0.0025633396580815315,0.0024800722021609545,0.0007936750189401209,0.004327298607677221,0.0048118163831532,0.054404567927122116,0.0016647633165121078,0.0018909485079348087,0.0028716963715851307,0.0021284734830260277,0.0034643963444978,0.003589987987652421,0.0021654560696333647,0.001012538792565465,0.0003585955419111997,0.000618686608504504
31,0.006757904775440693,0.7944461703300476,0.13947604596614838,0.054650090634822845,0.033543478697538376,0.0010646263835951686,0.014319837093353271,0.007059929892420769,0.003514696843922138,0.0007592410547658801,0.0009694489999674261,0.000978758791461587,0.0011074645444750786,0.00017241909517906606,0.000413165835198015,0.0005833927425555885,0.0025134137831628323,0.00045484068687073886,0.00045557768316939473,0.0002832807076629251,0.0009501138119958341,0.0005989208002574742,0.00032164406729862094,0.001222059829160571,0.0006661091465502977,0.000188109785085544,0.00023492159380111843,0.0001265391183551401
32,0.0050654844380915165,0.05690649151802063,0.4561353325843811,0.00404072692617774,0.020826609805226326,0.007961373776197433,0.002733340486884117,0.010584436357021332,0.0023024564143270254,0.22048194706439972,0.005253583658486605,0.003836078802123666,0.0007267738692462444,0.001930931699462235,0.01221485622227192,0.16875909268856049,0.2782658040523529,0.00277496874332428,0.0014590180944651365,0.001237731077708304,0.000744274293538183,0.020793195813894272,0.0007998347282409668,0.003942703828215599,0.003352157771587372,0.0005660887691192329,0.009968875907361507,0.0006773184868507087
33,0.38159048557281494,0.4700774848461151,0.13265840709209442,0.015200357884168625,0.03169919550418854,0.14048317074775696,0.011551531963050365,0.029910767450928688,0.003924113232642412,0.0008542177965864539,0.0032471762970089912,0.0023495047353208065,0.0015046786284074187,0.0008795362082310021,0.0005732616409659386,0.0010716894175857306,0.0015144344652071595,0.0025804119650274515,0.0012113151606172323,0.0014512608759105206,0.0016148622380569577,0.001485122600570321,0.000789669225923717,0.001079505542293191,0.000724012847058475,0.0007643270073458552,0.00019960633653681725,0.0003298912779428065
34,0.01586759462952614,0.024042580276727676,0.0791095420718193,0.5386785268783569,0.014552083797752857,0.0036250923294574022,0.030386192724108696,0.2552817463874817,0.012250169180333614,0.006519533693790436,0.029687000438570976,0.053752996027469635,0.017044639214873314,0.0010889132972806692,0.005062135402113199,0.0043059759773314,0.007978598587214947,0.0031224621925503016,0.004407044965773821,0.002765991957858205,0.007095447275787592,0.08571884781122208,0.001732040662318468,0.0019212424522265792,0.6244340538978577,0.012698868289589882,0.0024995224084705114,0.0017618839628994465
35,0.002602621912956238,0.16545772552490234,0.08166252076625824,0.0717686116695404,0.02026667445898056,0.004238647874444723,0.20101942121982574,0.004279039334505796,0.4321598410606384,0.0012750292662531137,0.005776041653007269,0.002090625697746873,0.012664484791457653,0.002846622606739402,0.0018318849615752697,0.0007984427502378821,0.005435814615339041,0.0006499189767055213,0.10872779041528702,0.0011411764426156878,0.009445440024137497,0.0015328601002693176,0.01394690666347742,0.0009154838044196367,0.0003208970301784575,0.005821515806019306,0.0006697534117847681,0.001987831899896264
36,0.012472785077989101,0.9148834943771362,0.06100112199783325,0.013074981048703194,0.017165200784802437,0.0026479344815015793,0.008136617951095104,0.011772754602134228,0.002758115530014038,0.0007042469223961234,0.002783547155559063,0.0015145145589485765,0.0010549422586336732,0.00024540035519748926,0.00038838680484332144,0.00043156425817869604,0.0012658878695219755,0.00033538020215928555,0.0007951462757773697,0.0005090664490126073,0.0008061577100306749,0.0006909904768690467,0.00022968949633650482,0.0009629370179027319,0.0008470675675198436,0.00031029025558382273,0.00018340907990932465,0.0001865721569629386
37,0.002965399296954274,0.02445465512573719,0.37220245599746704,0.015439990907907486,0.010325579904019833,0.0026207577902823687,0.006161346100270748,0.02522340789437294,0.0035234082024544477,0.008505551144480705,0.0071961721405386925,0.009357764385640621,0.0011325948871672153,0.0004057226760778576,0.005444243084639311,0.023392656818032265,0.27803105115890503,0.0014695464633405209,0.0010541505180299282,0.0006497316644527018,0.0010986923007294536,0.01756591908633709,0.0004156662616878748,0.0004775262495968491,0.5952804088592529,0.0007440817425958812,0.005228293593972921,0.0003868968051392585
38,0.028873248025774956,0.6623073220252991,0.2398339807987213,0.005628434009850025,0.08844909071922302,0.00977377314120531,0.009353539906442165,0.009669754654169083,0.0022611054591834545,0.0037484089843928814,0.0008979197009466588,0.0008048912859521806,0.0008736693416722119,0.00053352554095909,0.0013817831641063094,0.002510481746867299,0.0037685793358832598,0.006455493159592152,0.000697068520821631,0.0004763562174048275,0.0011840543011203408,0.0011823041131719947,0.0007015002192929387,0.0026160618290305138,0.0010254571679979563,0.0002771028957795352,0.0004209424077998847,0.000310905888909474
39,0.1940269023180008,0.12548671662807465,0.01627482660114765,0.01726371794939041,0.004201140720397234,0.8074432611465454,0.017674308270215988,0.00788721814751625,0.01441921480000019,0.003140755696222186,0.006943225860595703,0.003028442617505789,0.00388177833519876,0.0013608309673145413,0.0005504298023879528,0.003553091548383236,0.016309591010212898,0.0036069245543330908,0.004264960531145334,0.0013259730767458677,0.0011980097042396665,0.0023486027494072914,0.0012338114902377129,0.0012382795102894306,0.0019292441429570317,0.0015752931358292699,0.0001777249708538875,0.0006908663199283183
40,0.4442504942417145,0.3385724127292633,0.018731383606791496,0.052637603133916855,0.009964067488908768,0.40855351090431213,0.03171076253056526,0.003474888391792774,0.005367761943489313,0.0007302036974579096,0.0021293365862220526,0.0011122263967990875,0.004808428697288036,0.0006746754515916109,0.00020843683159910142,0.0009486244525760412,0.00151359336450696,0.003985871095210314,0.00139007403049618,0.0009246696718037128,0.0019516783067956567,0.0009036469855345786,0.0012150175170972943,0.0011315331794321537,0.000439990108134225,0.0005004803533665836,8.794711175141856e-05,0.0002956784737762064
41,0.0019345538457855582,0.8956756591796875,0.119839146733284,0.005883669946342707,0.04291561618447304,0.0006425902247428894,0.006420633289963007,0.004840521607547998,0.00586156640201807,0.0009606013773009181,0.0011298583121970296,0.0011184295872226357,0.0007888260879553854,0.0002692788257263601,0.0006977543816901743,0.0005813013412989676,0.007870977744460106,0.00043214918696321547,0.001897925161756575,0.000640075362753123,0.0016852610278874636,0.0017532886704429984,0.000536122068297118,0.001505498425103724,0.000850142736453563,0.0004626059962902218,0.0005192634998820722,0.0003312827320769429
42,0.009546838700771332,0.3673468828201294,0.03345797583460808,0.363217294216156,0.017336206510663033,0.004711186978965998,0.42552754282951355,0.0055485619232058525,0.06328082829713821,0.002020647982135415,0.004138351883739233,0.005292277317494154,0.01450771652162075,0.001169085269793868,0.0011823406675830483,0.0015342999249696732,0.001837899792008102,0.0011058958480134606,0.0022793402895331383,0.000565204827580601,0.005171684082597494,0.0003932926047127694,0.0028292748611420393,0.0016368095530197024,0.0010344618931412697,0.0006237832712940872,0.0005279970355331898,0.00039980970905162394
43,0.0074184369295835495,0.2566942870616913,0.19125376641750336,0.05057395622134209,0.023064596578478813,0.006771777756512165,0.016008516773581505,0.012534734793007374,0.036575522273778915,0.0029804150108247995,0.0012200663331896067,0.08018196374177933,0.0018988458905369043,0.0006042752647772431,0.000825987197458744,0.004953633062541485,0.01599705033004284,0.0014641741290688515,0.0030772374011576176,0.0004557979409582913,0.004427156876772642,0.15956845879554749,0.0009400293929502368,0.000930576294194907,0.0004417193995323032,0.0011205363553017378,0.0006742737023159862,0.00036375666968524456
44,0.017162982374429703,0.5109561681747437,0.22413460910320282,0.16792188584804535,0.0244893915951252,0.005358422175049782,0.14920850098133087,0.00640935730189085,0.013549619354307652,0.0013876071898266673,0.0017866299021989107,0.0015572825213894248,0.005368426442146301,0.00037287577288225293,0.0007684518350288272,0.0011073026107624173,0.007831689901649952,0.0008631750824861228,0.0005396074266172945,0.00026671221712604165,0.0023689554072916508,0.0005366327823139727,0.0006988687673583627,0.0015525558264926076,0.0005514101940207183,0.00017428256978746504,0.0005152258672751486,0.00017909421876538545
45,0.01849580556154251,0.07567960023880005,0.2653910517692566,0.15838992595672607,0.028477903455495834,0.0016154636396095157,0.01572996936738491,0.011608726345002651,0.016462761908769608,0.38878539204597473,0.004309888929128647,0.0021329852752387524,0.00213631778024137,0.0010727307526394725,0.013336317613720894,0.007334232795983553,0.06396543234586716,0.0012073460966348648,0.002552326302975416,0.00046272401232272387,0.001236861338838935,0.07019869238138199,0.0015037825796753168,0.08118636161088943,0.0037704005371779203,0.0011469136225059628,0.003406891832128167,0.0007557465578429401
46,0.0073160952888429165,0.28107282519340515,0.13457335531711578,0.2814089357852936,0.024602055549621582,0.0012549470411613584,0.23260870575904846,0.008954358287155628,0.057559333741664886,0.0005355359753593802,0.0021764382254332304,0.0015659461496397853,0.02225903607904911,0.000379965320462361,0.0007815038552507758,0.000736600486561656,0.06343581527471542,0.0009908637730404735,0.001798271550796926,0.0009191384888254106,0.013435748405754566,0.001005191239528358,0.0020689493976533413,0.0005781344370916486,0.0018814245704561472,0.0005060461699031293,0.0013621276011690497,0.00044972164323553443
47,0.2370663583278656,0.3552541136741638,0.18935810029506683,0.10813343524932861,0.022257745265960693,0.13104182481765747,0.022668471559882164,0.005922110751271248,0.009962731972336769,0.01649361290037632,0.0032098484225571156,0.0022757386323064566,0.002120492747053504,0.0013733695959672332,0.0038781841285526752,0.005861655808985233,0.005620510783046484,0.005448032170534134,0.0016426444053649902,0.0007000333280302584,0.000953028560616076,0.0011492781341075897,0.0010874858126044273,0.0012722101528197527,0.0018034479580819607,0.0006331516779027879,0.0007267770124599338,0.00048144548782147467
48,0.10172277688980103,0.5621769428253174,0.009066455997526646,0.0073068998754024506,0.003032026579603553,0.4713298976421356,0.020227214321494102,0.011070076376199722,0.003153432160615921,0.0011053071357309818,0.0025128412526100874,0.00487447390332818,0.0032866003457456827,0.00033172042458318174,0.00018391919729765505,0.0019464496290311217,0.0017146373866125941,0.0029353955760598183,0.0007783793262206018,0.0005051117041148245,0.0011379875941202044,0.0008048260351642966,0.000568139017559588,0.0020901213865727186,0.0005416785134002566,0.00045931970817036927,7.810954411979765e-05,0.000208915545954369
49,0.12057612091302872,0.08037561923265457,0.23357810080051422,0.024647094309329987,0.037968847900629044,0.006669970229268074,0.019231807440519333,0.009059899486601353,0.005955242086201906,0.24261124432086945,0.002136895200237632,0.0012151534901931882,0.0031694902572780848,0.001541322679258883,0.007413196377456188,0.009362340904772282,0.34057536721229553,0.0019322645384818316,0.0010608515003696084,0.0007027547690086067,0.0019212113693356514,0.007910131476819515,0.0017318644095212221,0.2895355224609375,0.0030931865330785513,0.0005449274904094636,0.0052177635952830315,0.0007334931869991124
50,0.005515759810805321,0.07644151151180267,0.9041828513145447,0.012354712001979351,0.020162448287010193,0.0030172851402312517,0.010066485963761806,0.021523790434002876,0.0023640908766537905,0.0033188138622790575,0.007337802555412054,0.0024447855539619923,0.001670652418397367,0.0005578718264587224,0.002701416378840804,0.002127945888787508,0.01756904646754265,0.0006582894711755216,0.0012409401824697852,0.0013561195228248835,0.00206634309142828,0.0065736654214560986,0.0006124895298853517,0.0018847675528377295,0.004191580228507519,0.0009683070820756257,0.0010615451028570533,0.0003344344440847635
51,0.029205089434981346,0.22726520895957947,0.6574605703353882,0.011407298967242241,0.03260519728064537,0.020798103883862495,0.003975474741309881,0.022164827212691307,0.0015044199535623193,0.004887357819825411,0.0015356343938037753,0.002891998738050461,0.0005860555684193969,0.00040647719288244843,0.0012386415619403124,0.012044294737279415,0.04908589646220207,0.0023287725634872913,0.000357550336048007,0.0005706743104383349,0.0008541489369235933,0.005019427742809057,0.000226074960664846,0.0018842268036678433,0.001528184744529426,0.00020255890558473766,0.0007435625302605331,0.00015593149873893708
