row,neutral,approval,caring,curiosity,optimism,disapproval,confusion,annoyance,realization,disappointment,joy,desire,admiration,sadness,relief,nervousness,excitement,anger,love,fear,surprise,remorse,amusement,grief,pride,disgust,embarrassment,gratitude
39,0.44356176257133484,0.013262588530778885,0.0010369631927460432,0.3134946823120117,0.003000473603606224,0.015542328357696533,0.5287600755691528,0.019948076456785202,0.015357551164925098,0.0042321765795350075,0.0005816158372908831,0.0010792299872264266,0.0016378593863919377,0.0010538619244471192,0.00018179351172875613,0.0005804080283269286,0.0011784043163061142,0.003047551028430462,0.001389057608321309,0.0013031890848651528,0.0077287922613322735,0.0004653632058762014,0.0008640733431093395,0.0002902911801356822,9.177755418932065e-05,0.0027757512871176004,0.0013682115823030472,0.0005488604656420648
40,0.5700036287307739,0.16848397254943848,0.008431997150182724,0.001364261843264103,0.026925763115286827,0.2400757521390915,0.005998402368277311,0.05435509607195854,0.044241294264793396,0.09456228464841843,0.001034463755786419,0.004705964121967554,0.002128877677023411,0.009140882641077042,0.0024007761385291815,0.0013372093671932817,0.0005565186147578061,0.002137198345735669,0.0007332094246521592,0.0010433989809826016,0.0004094195319339633,0.0018211164278909564,0.0006895898841321468,0.0006777646485716105,0.0005988160264678299,0.0016544555546715856,0.001532857888378203,0.0007300064899027348
41,0.7856626510620117,0.05197812244296074,0.0018107134383171797,0.003452312434092164,0.0767783671617508,0.003571437206119299,0.0051338993944227695,0.003204519161954522,0.029438482597470284,0.0022133663296699524,0.0017893788171932101,0.005351348780095577,0.005513685755431652,0.0008883604896254838,0.0007051330176182091,0.0004675414820667356,0.0038361335173249245,0.0004125012783333659,0.0009212580625899136,0.0014980962732806802,0.003190091112628579,0.0003621266514528543,0.005013394635170698,0.00026716984575614333,0.0004989123553968966,0.001454562763683498,0.00039296207251027226,0.0009171692654490471
42,0.01095823384821415,0.01211489550769329,0.001529707689769566,0.0013703006552532315,0.004374444019049406,0.0025465169455856085,0.002154544461518526,0.005133346188813448,0.006206604652106762,0.001563801197335124,0.00402531772851944,0.0010842083720490336,0.00339590385556221,0.0019670657347887754,0.0020098313689231873,0.00019267451716586947,0.0024242475628852844,0.0012001472059637308,0.0013476497260853648,0.00042316204053349793,0.0014486712170764804,0.0016506629763171077,0.00312850927002728,0.0003609026607591659,0.0004850358236581087,0.0009975195862352848,0.0006391640054062009,0.9862387776374817
43,0.1205318495631218,0.07956773042678833,0.012789296917617321,0.0007603578851558268,0.005369524471461773,0.020996002480387688,0.0017519755056127906,0.01858661137521267,0.04877041280269623,0.21381157636642456,0.005018389783799648,0.0021033319644629955,0.029548784717917442,0.5829132199287415,0.007455288898199797,0.010072974488139153,0.0010440631303936243,0.0029972002375870943,0.006867418996989727,0.009184117428958416,0.0011441779788583517,0.00534574780613184,0.0008206109632737935,0.01410542894154787,0.00200854055583477,0.003404826857149601,0.002186515601351857,0.001548315747641027
44,0.29716795682907104,0.009489154443144798,0.002237125998362899,0.19814133644104004,0.0027271772269159555,0.02279825322329998,0.051156867295503616,0.3639882802963257,0.0046145194210112095,0.028028415516018867,0.0005986836040392518,0.0011561932042241096,0.0028582513332366943,0.006223892793059349,0.00018259385251440108,0.0007898810436017811,0.0008973676012828946,0.1602223813533783,0.0005201279418542981,0.0016335383988916874,0.003968409728258848,0.0004046072135679424,0.0036792533937841654,0.0008076890371739864,0.00017872147145681083,0.030268048867583275,0.003919078502804041,0.00028859515441581607
45,0.28612861037254333,0.006443082354962826,0.002213385421782732,0.704316258430481,0.00291746505536139,0.0031082548666745424,0.1429262012243271,0.006129647605121136,0.0031644701957702637,0.0019184210104867816,0.0009284211555495858,0.001630245940759778,0.0030886363238096237,0.00134863646235317,0.00015217198233585805,0.0005523377913050354,0.002159068128094077,0.0018054319079965353,0.001856034155935049,0.0011939819669350982,0.004901757463812828,0.0004586581781040877,0.0017886414425447583,0.00027783511904999614,4.672436625696719e-05,0.000871114491019398,0.0005191026721149683,0.0009116277215071023
46,0.47536444664001465,0.010812949389219284,0.0015419290866702795,0.44657814502716064,0.002827603369951248,0.00496963644400239,0.351021409034729,0.009137537330389023,0.005697273183614016,0.0018194866133853793,0.0005571616347879171,0.0010726229520514607,0.0013848183443769813,0.0010285748867318034,0.00013852948904968798,0.00036544157774187624,0.001000712625682354,0.0020207026973366737,0.0013857008889317513,0.0008152533555403352,0.003250604262575507,0.0004133941256441176,0.0011584096355363727,0.00022188258299138397,5.3626114095095545e-05,0.0010843084892258048,0.000549365533515811,0.0006725508137606084
47,0.07019643485546112,0.12110438197851181,0.03306085616350174,0.4999808073043823,0.01684616133570671,0.0036082183942198753,0.09071581810712814,0.002709167543798685,0.007887367159128189,0.001163118751719594,0.007678798865526915,0.003903499338775873,0.14894716441631317,0.002568515483289957,0.003912401385605335,0.0017070992616936564,0.014389637857675552,0.0008562355069443583,0.0028592355083674192,0.001538426149636507,0.004880549386143684,0.0015829976182430983,0.0016414703568443656,0.0009957781294360757,0.001138855703175068,0.0007088977727107704,0.0005104508018121123,0.1588023602962494
48,0.14110784232616425,0.007405270356684923,0.0030769314616918564,0.004003176465630531,0.004099929239600897,0.019121745601296425,0.0037823962047696114,0.33639946579933167,0.003617243841290474,0.008181651122868061,0.001827956992201507,0.0012462532613426447,0.0025772363878786564,0.0022105607204139233,0.00022903847275301814,0.0003717442450579256,0.0011370150605216622,0.6773322820663452,0.001031358609907329,0.00089485221542418,0.0015467929188162088,0.0004837909364141524,0.002890894655138254,0.00042968394700437784,0.00046937252045609057,0.011519687250256538,0.0019100760109722614,0.0009616013267077506
49,0.042470116168260574,0.05128825083374977,0.7715176939964294,0.008253163658082485,0.054334744811058044,0.014592716470360756,0.010601919144392014,0.008355268277227879,0.011411435902118683,0.014207646250724792,0.015013768337666988,0.008149870671331882,0.018678627908229828,0.08919144421815872,0.019381923601031303,0.1080426424741745,0.0048987530171871185,0.0028256329242140055,0.010391422547399998,0.03051851876080036,0.0011880266247317195,0.010722039267420769,0.0024401347618550062,0.007679979782551527,0.00232259021140635,0.001214846270158887,0.0013656052760779858,0.007933860644698143
50,0.1661425679922104,0.045684248208999634,0.14844363927841187,0.0015618451870977879,0.6310883164405823,0.10289528220891953,0.0023370920680463314,0.025301584973931313,0.013615962117910385,0.029311906546354294,0.001651920611038804,0.06187146157026291,0.002901423256844282,0.010413948446512222,0.0022634873166680336,0.0010365487542003393,0.0006950750830583274,0.004604557994753122,0.0027243541553616524,0.0012583816424012184,0.0005330992862582207,0.013413140550255775,0.0013066036626696587,0.0013807819923385978,0.001157183200120926,0.0018871910870075226,0.0011698640882968903,0.005702988710254431
