row,neutral,approval,realization,annoyance,confusion,disapproval,curiosity,optimism,caring,disappointment,anger,desire,amusement,admiration,sadness,excitement,joy,disgust,fear,surprise,love,gratitude,relief,nervousness,embarrassment,remorse,grief,pride
25,0.9157094359397888,0.028893891721963882,0.04320488125085831,0.004301572684198618,0.0068548028357326984,0.0014902402181178331,0.004334674216806889,0.003489008406177163,0.0008763573132455349,0.0023617709521204233,0.0008269546669907868,0.001212627743370831,0.0040296390652656555,0.0022954707965254784,0.0021701273508369923,0.005298227071762085,0.0053812358528375626,0.0014472579350695014,0.0017929775640368462,0.004023655317723751,0.0015971451066434383,0.0006615621969103813,0.0009461430599913001,0.000933967181481421,0.0009381746058352292,0.0004197691159788519,0.0005183644825592637,0.0005458156228996813
26,0.7553085684776306,0.3018743395805359,0.024970658123493195,0.005973080638796091,0.0019087073160335422,0.006554682273417711,0.0009923402685672045,0.005036416929215193,0.0017340296180918813,0.0033799405209720135,0.0007377477013505995,0.0015829093754291534,0.0004013155703432858,0.015480592846870422,0.0007171533652581275,0.0007524430984631181,0.0009109565289691091,0.0008117220713756979,0.0002789626596495509,0.0003347847086843103,0.0021141325123608112,0.0008048256277106702,0.000645122432615608,0.00017120955453719944,0.00016013759886845946,0.00021284107060637325,0.00015196940512396395,0.0005002256948500872
27,0.7924871444702148,0.01978021115064621,0.017439166083931923,0.0352727435529232,0.0060508218593895435,0.2625637352466583,0.0009128616075031459,0.003388238837942481,0.0013703189324587584,0.009275438264012337,0.0034387116320431232,0.0007366510108113289,0.0011728325625881553,0.0013078524498268962,0.0011408465215936303,0.00044549116864800453,0.0006225971737876534,0.0013995649060234427,0.000501162838190794,0.000800623616669327,0.00034072966082021594,0.0006901437300257385,0.0003627430705819279,0.0002746949903666973,0.0006977258017286658,0.000293081538984552,0.00021908643248025328,0.00019265044829808176
28,0.8673385381698608,0.02866487391293049,0.02860342711210251,0.01867198385298252,0.011396232061088085,0.13355465233325958,0.001103117479942739,0.0028174167964607477,0.0008459528326056898,0.012360543012619019,0.0014590172795578837,0.0007257311954163015,0.0011317897588014603,0.0013608529698103666,0.0019230968318879604,0.00046831846702843904,0.0005895778886042535,0.0025206976570189,0.0010360699379816651,0.0007847209344618022,0.00043601362267509103,0.00057221733732149,0.0004244113515596837,0.0004678343830164522,0.0012239651987329125,0.00041573902126401663,0.00030870045884512365,0.0002022913977270946
29,0.6888130903244019,0.008803728967905045,0.007705820724368095,0.014690272510051727,0.2402425855398178,0.00722411647439003,0.2647877335548401,0.002924987580627203,0.0009161119814962149,0.0023526183795183897,0.0024493832606822252,0.0006393888616003096,0.0024064609315246344,0.001268152380362153,0.0007468003896065056,0.0012440290302038193,0.0008352351142093539,0.0009086636709980667,0.0006071294192224741,0.00649880850687623,0.0005714752478525043,0.0003905943885911256,0.00016172936011571437,0.0003372069913893938,0.0006498295115306973,0.00023219484137371182,0.00022191432071849704,6.934280827408656e-05
30,0.9125435948371887,0.02227705903351307,0.02285134419798851,0.05439233034849167,0.002975461073219776,0.00538628688082099,0.0010849093087017536,0.002810346893966198,0.0006464761681854725,0.004903504624962807,0.003794939024373889,0.0007137572392821312,0.004885405767709017,0.0009666386758908629,0.0012150290422141552,0.0011446063872426748,0.0011521412525326014,0.0032538906671106815,0.0016020217444747686,0.001236601616255939,0.0002743798540905118,0.0003546433581504971,0.00042861601104959846,0.0006007874617353082,0.0014194340910762548,0.00017740311159286648,0.0002422679535811767,0.00028418475994840264
31,0.09776592254638672,0.035323671996593475,0.012925940565764904,0.08688018471002579,0.012842221185564995,0.876189112663269,0.002571924589574337,0.007797034457325935,0.013243991881608963,0.029227886348962784,0.021977169439196587,0.0028325661551207304,0.0017117814859375358,0.0026637755800038576,0.007766490336507559,0.0017282324843108654,0.0028645533602684736,0.005892649292945862,0.0035613919608294964,0.0018743942491710186,0.002010228345170617,0.0034071996342390776,0.0018964082701131701,0.001820110366679728,0.002240132773295045,0.0016756176482886076,0.0008265202632173896,0.0006535943830385804
32,0.6357417106628418,0.008409012109041214,0.008123655803501606,0.021302392706274986,0.3646784722805023,0.013045434840023518,0.25192201137542725,0.003346790326759219,0.001084331190213561,0.004377562552690506,0.0033264390658587217,0.0008658056030981243,0.001692189835011959,0.0012947453651577234,0.0010722113074734807,0.0010451996931806207,0.0006294987979345024,0.0011155827669426799,0.0007596684154123068,0.0049914028495550156,0.0005404523690231144,0.00042123926687054336,0.0001563643163535744,0.0005360206123441458,0.0007915300084277987,0.0002936689124908298,0.00025872126570902765,7.590367749799043e-05
33,0.8985968232154846,0.017324334010481834,0.015418593771755695,0.020784923806786537,0.00754161411896348,0.11008547246456146,0.0010392892872914672,0.0025926483795046806,0.0009670301806181669,0.00756417540833354,0.0027437207754701376,0.0006030431832186878,0.0011854079784825444,0.0012213075533509254,0.0012501290766522288,0.0005272861453704536,0.0007765438058413565,0.0013779622968286276,0.0006566183874383569,0.0008119131671264768,0.00037940824404358864,0.0006191505235619843,0.0003312868357170373,0.00028453883714973927,0.000663542072288692,0.00028136721812188625,0.00024650132399983704,0.00017333906725980341
34,0.8692640662193298,0.021878788247704506,0.03369328752160072,0.007547248154878616,0.1536397784948349,0.007472280412912369,0.022897206246852875,0.015767021104693413,0.001306086778640747,0.0041191731579601765,0.0009835936361923814,0.0018443737644702196,0.0017624308820813894,0.000985502963885665,0.0012772517511621118,0.001227142638526857,0.0008942154818214476,0.0013900501653552055,0.001075845560990274,0.0026333341374993324,0.0010646481532603502,0.0006384659791365266,0.0003890519728884101,0.0006840588757768273,0.0007915764581412077,0.0005496664671227336,0.0003297280927654356,0.00017047699657268822
