row,neutral,approval,disapproval,annoyance,realization,optimism,caring,anger,disappointment,desire,admiration,confusion,amusement,gratitude,disgust,joy,relief,curiosity,excitement,sadness,love,pride,embarrassment,fear,remorse,surprise,nervousness,grief
32,0.8080873489379883,0.07523395866155624,0.012008113786578178,0.02266683802008629,0.06757650524377823,0.003852315479889512,0.014896047301590443,0.0015655176248401403,0.027600865811109543,0.0018669962882995605,0.002705960301682353,0.0014080891851335764,0.00170066487044096,0.00042238764581270516,0.003577163675799966,0.005275550298392773,0.008077820762991905,0.0007751515950076282,0.0012547910446301103,0.04298054054379463,0.0007743107853457332,0.001100923982448876,0.00190916087012738,0.003329822327941656,0.0009278287179768085,0.00083727459423244,0.005778654478490353,0.002037538681179285
33,0.9056589603424072,0.04244593158364296,0.022767849266529083,0.015505779534578323,0.059565700590610504,0.004560079425573349,0.003222609870135784,0.0009740563691593707,0.01084429956972599,0.0011191341327503324,0.001159514649771154,0.0056073423475027084,0.001026228186674416,0.0003544561332091689,0.0014798730844631791,0.000983114936389029,0.001258626813068986,0.0015925316838547587,0.0005953616346232593,0.004608060698956251,0.00041566789150238037,0.0002784522366710007,0.0009749904274940491,0.0015173726715147495,0.00040426524356007576,0.000842846289742738,0.0012576765147969127,0.0005032019689679146
34,0.8388774991035461,0.08030911535024643,0.02640385553240776,0.03266413137316704,0.0390840582549572,0.010078058578073978,0.05412256717681885,0.0019457549788057804,0.013779628090560436,0.0024213260039687157,0.0010766180930659175,0.0023000489454716444,0.001012369990348816,0.00036792244645766914,0.003533358685672283,0.0015903989551588893,0.004178049974143505,0.0012885610340163112,0.00048359038191847503,0.012628468684852123,0.00046948465751484036,0.0004874912556260824,0.0014616191620007157,0.002318740589544177,0.0009134149295277894,0.000419258838519454,0.0031602238304913044,0.0009637663024477661
35,0.24942296743392944,0.00529584800824523,0.008223406039178371,0.014450853690505028,0.004312281496822834,0.0038065207190811634,0.01035089511424303,0.003285575658082962,0.014866149052977562,0.0015740299131721258,0.0016582624521106482,0.23799429833889008,0.0021263649687170982,0.0007084622047841549,0.0017954627983272076,0.0009008878259919584,0.00033654956496320665,0.5829558968544006,0.000993354362435639,0.02624325267970562,0.0015854276716709137,6.552584818564355e-05,0.0016910824924707413,0.0032890629954636097,0.0029514324851334095,0.0027287586126476526,0.0030122960451990366,0.0016072132857516408
36,0.9411059617996216,0.02549566701054573,0.004762096796184778,0.011962597258388996,0.01537295337766409,0.0037864395417273045,0.007013355847448111,0.001602962496690452,0.00411903066560626,0.001185501692816615,0.0010630347533151507,0.002441044896841049,0.001718382234685123,0.00042038579704239964,0.001965983072295785,0.000963941274676472,0.0006543656927533448,0.0015918503049761057,0.0005111831123940647,0.0037819326389580965,0.0006314576603472233,0.00020166742615401745,0.0006750195170752704,0.0012874145759269595,0.0004496524343267083,0.00039870289037935436,0.0007347902283072472,0.00043283894774504006
37,0.22372891008853912,0.40836361050605774,0.005372914951294661,0.009640692733228207,0.11764760315418243,0.021125655621290207,0.1945168524980545,0.00098416639957577,0.011037097312510014,0.008418676443397999,0.017197666689753532,0.0039698234759271145,0.004051229450851679,0.004388520028442144,0.0030973050743341446,0.06820018589496613,0.12777584791183472,0.0013569496804848313,0.005626149941235781,0.03465316444635391,0.005309955682605505,0.010794277302920818,0.0038121372926980257,0.006386199966073036,0.005135589744895697,0.0012083608889952302,0.027837930247187614,0.00539915869012475
38,0.889948844909668,0.1339002251625061,0.004368811380118132,0.007159829139709473,0.0398363396525383,0.007234636694192886,0.01502649299800396,0.0007966590346768498,0.005267456639558077,0.0024027854669839144,0.0024208389222621918,0.0015397018287330866,0.0016234538052231073,0.00045414167107082903,0.0016952544683590531,0.002746900776401162,0.0038605276495218277,0.0013269558548927307,0.001096310093998909,0.0069696540012955666,0.0010441531194373965,0.0006209195125848055,0.0006586239906027913,0.0020621037110686302,0.0005344274104572833,0.0005071246414445341,0.0018324414268136024,0.0007532336749136448
39,0.7026152014732361,0.09864428639411926,0.005555443465709686,0.007913743145763874,0.021773237735033035,0.01426113210618496,0.2898552119731903,0.0012742838589474559,0.0053268312476575375,0.0029608390759676695,0.003497136291116476,0.0027174835558980703,0.0014969290932640433,0.0005815742770209908,0.0013012883719056845,0.003608072642236948,0.00583582604303956,0.0029897913336753845,0.0011898477096110582,0.01529508177191019,0.0020979703404009342,0.0006764411809854209,0.0007539722719229758,0.0033596919383853674,0.0013756060507148504,0.0004110283625777811,0.005703694652765989,0.0015794533537700772
40,0.8781307339668274,0.0404776968061924,0.0055570537224411964,0.011949151754379272,0.022038018330931664,0.00652236957103014,0.05477427318692207,0.0014327773824334145,0.004353436175733805,0.0019309250637888908,0.0011836951598525047,0.003141036257147789,0.002011012053117156,0.0005450199823826551,0.002179276430979371,0.002079901285469532,0.0023756532464176416,0.0019713316578418016,0.0005515678785741329,0.008816290646791458,0.0007838566089048982,0.00034667158615775406,0.000964932725764811,0.0019340779399499297,0.0009164215298369527,0.0003532538248691708,0.0021919184364378452,0.0009214235469698906
41,0.8997885584831238,0.09419918060302734,0.004794962238520384,0.004525749944150448,0.034381717443466187,0.009293701499700546,0.0038137801457196474,0.0006447524065151811,0.0028941293712705374,0.002412657253444195,0.0028678649105131626,0.0048717474564909935,0.0008302875212393701,0.000653305440209806,0.0018212577560916543,0.0008713481947779655,0.0009196789469569921,0.001516729942522943,0.0005866004503332078,0.002347555011510849,0.0012462384765967727,0.00034994015004485846,0.0003934261039830744,0.001189987058751285,0.00040180934593081474,0.0004355097480583936,0.0005775801255367696,0.00038542208494618535
42,0.08079987019300461,0.05929869785904884,0.2509375512599945,0.023873673751950264,0.0061957379803061485,0.012209012173116207,0.016380522400140762,0.016979467123746872,0.014606567099690437,0.03395592421293259,0.0033107008785009384,0.08292856067419052,0.001178332488052547,0.0032704651821404696,0.005815571639686823,0.003624140052124858,0.0008059611427597702,0.2625695466995239,0.00480250921100378,0.005796066019684076,0.5338590741157532,0.00020712769764941186,0.0015436647227033973,0.0026911753229796886,0.004682615865021944,0.003008908359333873,0.0017264812486246228,0.0008120833663269877
43,0.31056666374206543,0.6846696138381958,0.005033531226217747,0.007608515210449696,0.041122887283563614,0.01856205053627491,0.005107961129397154,0.0010547839337959886,0.0017684013582766056,0.0017253130208700895,0.0030949455685913563,0.014344229362905025,0.0019653863273561,0.0008915161597542465,0.001182404812425375,0.0016896332381293178,0.0019009951502084732,0.00863652303814888,0.002256805542856455,0.0013295284006744623,0.0010105670662596822,0.00045744673116132617,0.0005812331801280379,0.0019158051582053304,0.00039189140079542994,0.0015058991266414523,0.0013817008584737778,0.00032681412994861603
44,0.8734571933746338,0.09991726279258728,0.005481124855577946,0.012998197227716446,0.07466807961463928,0.005514140706509352,0.01671764813363552,0.0010604711715131998,0.008135137148201466,0.0019785056356340647,0.0018852143548429012,0.0035309854429215193,0.0018175789155066013,0.0004378349694889039,0.0025839514564722776,0.0038414469454437494,0.00631035678088665,0.0017599007114768028,0.0011437120847404003,0.010930746793746948,0.0008113922085613012,0.000770307844504714,0.0015037825796753168,0.003452271455898881,0.0008202462340705097,0.0007401098846457899,0.004755746107548475,0.0011206426424905658
45,0.9099540710449219,0.07140495628118515,0.018251312896609306,0.007294648792594671,0.023932544514536858,0.003105116542428732,0.0015691230073571205,0.0011359010823071003,0.0031289479229599237,0.0006542924093082547,0.0016029593534767628,0.003005434526130557,0.0008345370297320187,0.0005491373012773693,0.0010162179823964834,0.0007388488156720996,0.0004418643075041473,0.0007769750081934035,0.0005241522449068725,0.0011953036300837994,0.0007663278374820948,0.00020807266992051154,0.00036033487413078547,0.0006033162353560328,0.000259975902736187,0.0004034523153677583,0.00024921161821112037,0.0002172556851292029
46,0.09427366405725479,0.07060746848583221,0.014510090462863445,0.011249869130551815,0.017887765541672707,0.027814524248242378,0.838534414768219,0.0023403617087751627,0.0073665231466293335,0.004244282841682434,0.010342106223106384,0.0036820389796048403,0.0024011381901800632,0.002994842827320099,0.001481183455325663,0.007874139584600925,0.015656914561986923,0.00501703517511487,0.0033505589235574007,0.04221070185303688,0.006114920135587454,0.0018404889851808548,0.0013248880859464407,0.011921529658138752,0.005760317202657461,0.0008024612907320261,0.032664891332387924,0.004562742542475462
47,0.124565489590168,0.010217239148914814,0.01798567920923233,0.599116861820221,0.006996016018092632,0.0033922679722309113,0.0016581384697929025,0.3476566970348358,0.03497954085469246,0.002615642733871937,0.002513487823307514,0.001306243590079248,0.004558168817311525,0.0005854052142240107,0.07358033955097198,0.0016325698234140873,0.00039273250149562955,0.0011557554826140404,0.0018002514261752367,0.005924783181399107,0.001037994516082108,0.0007479452760890126,0.005319822579622269,0.001629016362130642,0.0004295428516343236,0.0019148315768688917,0.000854242593050003,0.0005940761184319854
48,0.12714149057865143,0.046451397240161896,0.011307370848953724,0.13252337276935577,0.05072434991598129,0.00485976180061698,0.01420594286173582,0.006085612811148167,0.1173977181315422,0.0035951565951108932,0.0033967832569032907,0.004521298687905073,0.003420177148655057,0.0006702275131829083,0.041498009115457535,0.011075224727392197,0.010554979555308819,0.002018644940108061,0.003583653597161174,0.22308646142482758,0.0011340182973071933,0.0017849043942987919,0.01345043908804655,0.07194871455430984,0.002236494794487953,0.0014425073750317097,0.12394659221172333,0.005967432167381048
49,0.03199220448732376,0.08096234500408173,0.004009194206446409,0.006320809479802847,0.010601458139717579,0.00778542272746563,0.003137019695714116,0.0016710000345483422,0.0019876842852681875,0.001641337526962161,0.1559969186782837,0.002427248749881983,0.8123394846916199,0.0019861459732055664,0.001119873602874577,0.16838474571704865,0.002158136572688818,0.002324674976989627,0.00406289380043745,0.001555713126435876,0.09563389420509338,0.000974077673163265,0.0007665882003493607,0.0003718706429935992,0.0007349278894253075,0.0009843229781836271,0.0004154583439230919,0.000430146639700979
50,0.3760325312614441,0.007579479366540909,0.006296071689575911,0.00972247775644064,0.007550674024969339,0.0025581414811313152,0.0028602960519492626,0.0018172243144363165,0.0037658449728041887,0.0010255113011226058,0.0009802128188312054,0.3895697295665741,0.0017458724323660135,0.0006413769442588091,0.0013437868328765035,0.0008518950780853629,0.00023123115533962846,0.5027227401733398,0.0010431791888549924,0.0038236246909946203,0.001336855348199606,5.92965807300061e-05,0.001178579404950142,0.0018327849684283137,0.000983034842647612,0.004649046808481216,0.0011041546240448952,0.0005126068717800081
51,0.3264525830745697,0.014556563459336758,0.010299542918801308,0.02014177478849888,0.008132781833410263,0.00560523197054863,0.00413351459428668,0.0033325531985610723,0.005943648982793093,0.0012757659424096346,0.0013344803592190146,0.3806602954864502,0.0010938310297206044,0.0004989815643057227,0.0017392326844856143,0.0006411336944438517,0.00023025587142910808,0.5395469665527344,0.0007997493958100677,0.002574510872364044,0.0010204279096797109,7.292085501831025e-05,0.00107186462264508,0.001528542023152113,0.000701695098541677,0.0031045381911098957,0.0009384893346577883,0.0004083324456587434
