row,neutral,confusion,curiosity,approval,realization,annoyance,disapproval,optimism,surprise,excitement,gratitude,caring,admiration,anger,disappointment,joy,fear,love,desire,disgust,sadness,amusement,nervousness,embarrassment,relief,remorse,grief,pride
23,0.6073172092437744,0.2926073670387268,0.12626142799854279,0.05203460156917572,0.03894057869911194,0.006802665535360575,0.012447355315089226,0.015544101595878601,0.0031148928683251143,0.0008746234816499054,0.0003990405530203134,0.002230835845693946,0.00236946577206254,0.000895290169864893,0.011465813033282757,0.0005619375733658671,0.0024147676303982735,0.001765739289112389,0.002284979447722435,0.0020086150616407394,0.005740114022046328,0.0008663746993988752,0.0013226885348558426,0.0011570900678634644,0.00046332954661920667,0.0010786158964037895,0.0007602930418215692,0.0001640308473724872
24,0.8754939436912537,0.002290335251018405,0.0012957531725987792,0.017179155722260475,0.030184032395482063,0.006928135175257921,0.0036501341965049505,0.002180811483412981,0.0027243969962000847,0.0017953559290617704,0.001341711264103651,0.0014868127182126045,0.004700364079326391,0.003963837865740061,0.010024254210293293,0.00403988640755415,0.010239430703222752,0.001611908315680921,0.0019673663191497326,0.005472769495099783,0.05176757276058197,0.0033821030519902706,0.0015606514643877745,0.0028412204701453447,0.001573554938659072,0.0018303283723071218,0.005154441576451063,0.0011247729416936636
25,0.737306535243988,0.0013549344148486853,0.0004471600113902241,0.027494797483086586,0.04931112751364708,0.039445120841264725,0.04448167607188225,0.002155387308448553,0.001694718492217362,0.000576735706999898,0.0007121561793610454,0.0011111070634797215,0.0018351349281147122,0.017554575577378273,0.022720757871866226,0.0012894480023533106,0.006888274569064379,0.00043741485569626093,0.000891165342181921,0.007204373367130756,0.03346000984311104,0.0014018986839801073,0.0009288131259381771,0.0029982917476445436,0.0012657985789701343,0.0008095329394564033,0.002345774555578828,0.0007303209858946502
26,0.11858426034450531,0.3448570966720581,0.3184961974620819,0.06121142953634262,0.016873398795723915,0.02908172830939293,0.08863236010074615,0.010312816128134727,0.007150834891945124,0.0036765923723578453,0.003667940851300955,0.002434880007058382,0.1890118271112442,0.002717148745432496,0.07983340322971344,0.0013970814179629087,0.0012836734531447291,0.0024954930413514376,0.0018928392091766,0.004556723404675722,0.004585626535117626,0.0008477918454445899,0.0013006879016757011,0.003143015317618847,0.0009821450803428888,0.0022580460645258427,0.0008901490364223719,0.0006477466668002307
27,0.5401787161827087,0.19910281896591187,0.03297542408108711,0.17007167637348175,0.07256025075912476,0.00463164784014225,0.008009709417819977,0.09337535500526428,0.002037634840235114,0.003703503170982003,0.0009622409706935287,0.002578305546194315,0.0023115098010748625,0.0006418432458303869,0.003554972819983959,0.0033941662404686213,0.0011953851208090782,0.0028856846038252115,0.010364008136093616,0.0010627153096720576,0.0010513964807614684,0.00263418722897768,0.0011389956343919039,0.0005168266943655908,0.0009957056026905775,0.0008068874594755471,0.00032954831840470433,0.0004299086576793343
28,0.7443018555641174,0.008490355685353279,0.0027247662656009197,0.07310012727975845,0.15660689771175385,0.005692135076969862,0.0014843031531199813,0.004744810052216053,0.0034287958405911922,0.0021286741830408573,0.0009291237802244723,0.0007064382662065327,0.00529343681409955,0.0005492940545082092,0.004959377925843,0.001666337950155139,0.0020626590121537447,0.001089806784875691,0.0014677821891382337,0.0024479867424815893,0.002888403832912445,0.003960332367569208,0.0012996781151741743,0.001285319565795362,0.0008271898841485381,0.0005255745491012931,0.0005115754902362823,0.0005519215483218431
29,0.4588406980037689,0.0011827247217297554,0.00041748027433641255,0.1106468066573143,0.0656156986951828,0.09306836873292923,0.05102021247148514,0.00475212512537837,0.0009680275688879192,0.0006493497057817876,0.0011431484017521143,0.002261633751913905,0.007941382005810738,0.006454120855778456,0.06247694790363312,0.0026335769798606634,0.0010469595436006784,0.000484109012177214,0.0010635721264407039,0.00455600768327713,0.02571285329759121,0.0010050652781501412,0.0008555842214263976,0.002152560744434595,0.003387649543583393,0.0007747284835204482,0.001822470803745091,0.0016328372294083238
30,0.913407027721405,0.0032206131145358086,0.0007564141415059566,0.061881158500909805,0.025112459436058998,0.006072636228054762,0.013827384449541569,0.0035648676566779613,0.0005390268051996827,0.0005579614662565291,0.0009272984461858869,0.0008762383949942887,0.0029896050691604614,0.0007951356819830835,0.003520831000059843,0.000731883046682924,0.0005935884546488523,0.0005917850648984313,0.0006082226173020899,0.0010086250258609653,0.0010659141698852181,0.0009079751907847822,0.00021182899945415556,0.0003308714658487588,0.0004588866722770035,0.0002548863412812352,0.0002052529453067109,0.00025472650304436684
31,0.2500288486480713,0.0012493827380239964,0.0008878671214915812,0.3682735562324524,0.03869516775012016,0.02178114652633667,0.018106942996382713,0.03620282560586929,0.0016826398205012083,0.01614387333393097,0.0032182917930185795,0.002338286256417632,0.10683324933052063,0.0012955224374309182,0.03136296197772026,0.020013194531202316,0.0005290869739837945,0.0015282852109521627,0.06233297288417816,0.0011925044236704707,0.002404065104201436,0.0012710558949038386,0.0007769620278850198,0.0007204959983937442,0.009107623249292374,0.0004909930867142975,0.0007077910704538226,0.010634644888341427
32,0.17423920333385468,0.5002259016036987,0.32000982761383057,0.14295810461044312,0.0889088585972786,0.0072107985615730286,0.00957996305078268,0.00851584691554308,0.012900329194962978,0.005953667219728231,0.0007414987776428461,0.0018871382344514132,0.006348747294396162,0.0014438219368457794,0.0025296888779848814,0.0028429070953279734,0.004075137432664633,0.0026122501585632563,0.0024424351286143064,0.0036148023791611195,0.001710316282697022,0.0036914569791406393,0.0023063712287694216,0.0021874175872653723,0.0009307420696131885,0.0007635614601895213,0.0005225925706326962,0.0003058162401430309
